序号,视频ID,视频标题,视频URL,发布时间,视频时长(s),作者昵称,作者ID,点赞数,收藏数,分享数,播放数,评论总数,层级,评论ID,评论内容,评论用户,评论用户ID,评论点赞数,回复数,评论时间,IP属地,回复目标用户
11,7572380507174915363,,,,,,,,,,,,L1,7572435312010822437,爱我祖国[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰],用户672334,71543217363,0,0,2025-11-14 12:36:30,江苏,
12,7572380507174915363,,,,,,,,,,,,L1,7573506747990737690,繁荣昌盛[赞][赞][赞][赞][赞][赞][赞],风华正茂,2034540953221088,0,0,2025-11-17 09:54:13,河北,
13,7572380507174915363,,,,,,,,,,,,L1,7575054160497541897,[爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心],一生有你,102915139493,0,0,2025-11-21 13:58:58,浙江,
14,7572380507174915363,,,,,,,,,,,,L1,7573115635249709843,[赞][赞][赞],嗯ヽ(○^㉨^)ﾉ♪,3764331580498328,0,0,2025-11-16 08:36:31,四川,
15,7572380507174915363,,,,,,,,,,,,L1,7572423461281432357,[赞][赞][赞],自度,1838805196480136,0,0,2025-11-14 11:50:30,山东,
16,7572380507174915363,,,,,,,,,,,,L1,7572964411217232697,[赞][赞][赞],季子花,111473611737,0,0,2025-11-15 22:49:40,浙江,
17,7572380507174915363,,,,,,,,,,,,L1,7576291511601775418,[赞][赞][赞],覃将＃广邑服务站＃,111479846784,0,0,2025-11-24 22:00:31,广西,
18,7572380507174915363,,,,,,,,,,,,L1,7572393758571594559,[感谢][感谢][感谢][赞][赞][赞][赞][赞],味本真冻品4451,93012678927,1,0,2025-11-14 09:55:18,广东,
19,7572380507174915363,,,,,,,,,,,,L1,7573905142945841957,[赞][赞][赞][赞][赞][赞][赞][赞][赞],朵妞佳佳两姐妹,1173891067162920,0,0,2025-11-18 11:40:12,江苏,
20,7572380507174915363,,,,,,,,,,,,L1,7576416025991267087,[赞][赞][赞][赞][爱心][爱心][爱心][爱心],༻,2362170521434622,0,0,2025-11-25 06:03:47,四川,
21,7572380507174915363,,,,,,,,,,,,L1,7572382208310690609,[微笑],四川凉山西昌佳美超市24小时营业,3699212157982396,0,0,2025-11-14 09:10:28,四川,
22,7572380507174915363,,,,,,,,,,,,L1,7572387739972633379,[爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心],西安-田龙,3195609997908656,1,0,2025-11-14 09:31:56,陕西,
23,7572380507174915363,,,,,,,,,,,,L1,7572417124616110886,[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰],村·花,62858050045,0,0,2025-11-14 11:25:56,江苏,
24,7572380507174915363,,,,,,,,,,,,L1,7572521976255759163,[爱心][爱心][爱心],一生回味一念,66914680249,0,0,2025-11-14 18:12:48,山东,
25,7572380507174915363,,,,,,,,,,,,L1,7572430454705111865,[爱心],战神0,105620254276,0,0,2025-11-14 12:17:39,湖南,
26,7572380507174915363,,,,,,,,,,,,L1,7572381529617597234,[大笑][大笑][大笑][大笑][大笑][大笑][大笑][大笑][大笑][大笑][大笑][大笑],佳妮baby,2168688378133358,0,0,2025-11-14 09:07:48,浙江,
27,7572380507174915363,,,,,,,,,,,,L1,7572385830560924456,厉害了我的国[赞][赞][赞][赞][赞],小小迪.....,3998269318374112,1,0,2025-11-14 09:24:30,浙江,
