序号,视频ID,视频标题,视频URL,发布时间,视频时长(s),作者昵称,作者ID,点赞数,收藏数,分享数,播放数,评论总数,层级,评论ID,评论内容,评论用户,评论用户ID,评论点赞数,回复数,评论时间,IP属地,回复目标用户
20,7502686119960562996,,,,,,,,,,,,L1,7502704947525223225,"洛阳
空空导弹研究院",映月泉,4099453708674759,1,0,2025-05-10 14:47:06,吉林,
21,7502686119960562996,,,,,,,,,,,,L1,7502697349648679720,青岛不敢去,CNC,99314374327,0,0,2025-05-10 14:17:41,浙江,
22,7502686119960562996,,,,,,,,,,,,L1,7503103589544919827,河南除了没海，其他真的很好玩,三原色,92455297974,0,0,2025-05-11 16:51:17,河南,
23,7502686119960562996,,,,,,,,,,,,L1,7502689231740437267,[赞][赞][赞],寒江孤影,3931457300999662,0,0,2025-05-10 13:46:08,湖北,
24,7502686119960562996,,,,,,,,,,,,L1,7502767612373320507,[玫瑰][玫瑰][玫瑰],一生回味一念,66914680249,0,0,2025-05-10 18:50:15,山东,
25,7502686119960562996,,,,,,,,,,,,L1,7502690893025182464,最美河南，大爱中原[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰],陌小陌,65957888644,0,0,2025-05-10 13:52:37,河南,
26,7502686119960562996,,,,,,,,,,,,L1,7502689094981534475,[赞][赞][赞],十二🈷️    等2.1W人,53966249917,0,0,2025-05-10 13:45:39,浙江,
27,7502686119960562996,,,,,,,,,,,,L1,7502712157464625979,[鼓掌][鼓掌][鼓掌][鼓掌],绍芬,676950665856781,0,0,2025-05-10 15:15:05,云南,
28,7502686119960562996,,,,,,,,,,,,L1,7502688004051747634,[玫瑰][玫瑰][玫瑰],蟹老板a,3206627812721104,0,0,2025-05-10 13:41:24,河北,
29,7502686119960562996,,,,,,,,,,,,L1,7502696759753720634,河南人纯朴善良，从不宰人，尤其开封景点性价比最高！[赞][赞][赞][鼓掌][鼓掌][鼓掌][比心][比心][比心][玫瑰][玫瑰][玫瑰],朵朵花儿开,3677209938638375,1,0,2025-05-10 14:15:20,河南,
30,7502686119960562996,,,,,,,,,,,,L1,7502687896630231866,河南，中国人的历史[666][666][666],阳光,193116324763991,1,0,2025-05-10 13:40:55,浙江,
31,7502686119960562996,,,,,,,,,,,,L1,7502723840843399996,中国美人更美，河南是个好地方。[赞][赞][赞][赞][赞][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][爱心][爱心][爱心][鼓掌][鼓掌][鼓掌][比心][比心][福][福][福],白姐,245890095791096,2,0,2025-05-10 16:00:24,四川,
32,7502686119960562996,,,,,,,,,,,,L1,7502702557652927292,河南的酒真的喝怕了，说法太多了[捂脸],@周,338288039698316,0,0,2025-05-10 14:37:49,山西,
33,7502686119960562996,,,,,,,,,,,,L1,7503100335029568313,洛阳[赞][赞],旷补,93906813885,0,0,2025-05-11 16:21:23,河南,
34,7502686119960562996,,,,,,,,,,,,L1,7502715473172333322,我也要去,胡金盛,69695360375,0,0,2025-05-10 15:27:55,江西,
35,7502686119960562996,,,,,,,,,,,,L1,7502708974829486863,大美[给力][给力][给力][一起加油][一起加油],一个郝人,3249746468156375,0,0,2025-05-10 15:02:50,四川,
36,7502686119960562996,,,,,,,,,,,,L1,7502688843054924581,[比心][比心]第一个,你说啥？,82607035965,0,0,2025-05-10 13:44:36,河南,
37,7502686119960562996,,,,,,,,,,,,L1,7502688391080362764,来啦,RX.,729692454783501,0,0,2025-05-10 13:42:56,黑龙江,
38,7502686119960562996,,,,,,,,,,,,L1,7502688306699944761,第一~,栗子不要皮,96574276541,0,0,2025-05-10 13:42:32,河南,
39,7502686119960562996,,,,,,,,,,,,L1,7502699364033446715,尊敬的您好，请您看下我发的私信，真心谢谢了,木兰花开,3235221488539065,0,0,2025-05-10 14:25:25,新疆,
