序号,视频ID,视频标题,视频URL,发布时间,视频时长(s),作者昵称,作者ID,点赞数,收藏数,分享数,播放数,评论总数,层级,评论ID,评论内容,评论用户,评论用户ID,评论点赞数,回复数,评论时间,IP属地,回复目标用户
13,7484832580353740071,,,,,,,,,,,,L1,7493917134914601747,我有两台植保无人机，有台t50，把大疆20p卖了又买了台70p，无人机太多了也不好，内卷严重,一线农人强,75659664252,1,0,2025-04-16 22:25:54,河南,
14,7484832580353740071,,,,,,,,,,,,L1,7485352827524743971,农伯伯  能养老了，,辉哥,104497033560,1,0,2025-03-24 21:08:34,山西,
15,7484832580353740071,,,,,,,,,,,,L1,7484897347639477004,高科技，减少人力[西瓜][西瓜][赞][赞][平安果][平安果],SUNZUNFEI,86612970487,0,0,2025-03-23 15:04:35,安徽,
16,7484832580353740071,,,,,,,,,,,,L1,7485603283315458854,科技农业，农业科技！[鼓掌][鼓掌][鼓掌],飛躍進步,100452696893,0,0,2025-03-25 12:43:55,四川,
17,7484832580353740071,,,,,,,,,,,,L1,7484874605480493834,农业就该这样[赞],人生如歌😇ZD-H77，，,704140776312916,1,0,2025-03-23 13:36:17,江西,
18,7484832580353740071,,,,,,,,,,,,L1,7484873310641013567,科技改变生活[比心],无人机行业每日信息,1185695649766330,0,0,2025-03-23 13:31:16,陕西,
19,7484832580353740071,,,,,,,,,,,,L1,7491545775899558692,农业科学家应该研究粮食产量如何提高,用户0000,31200621898743,0,2,2025-04-10 13:03:53,四川,
20,7484832580353740071,,,,,,,,,,,,L1,7491292128422626083,科技兴国，我们会越来越好[赞],平安健康🍎🐉🙏,1627741498408765,0,0,2025-04-09 20:39:33,山东,
21,7484832580353740071,,,,,,,,,,,,L1,7493909518377894690,禾伙人来报道！！！农民富裕，农村和谐，农业繁荣,茹果可儿,111188256286,0,0,2025-04-16 21:56:22,江苏,
22,7484832580353740071,,,,,,,,,,,,L1,7486251574370878245,现代化的春耕生产力更有国际范，更合理！！！,风吹蒲公英,764883141933352,0,0,2025-03-27 06:39:45,河南,
23,7484832580353740071,,,,,,,,,,,,L1,7484972688827810575,我们的农业现代化还有很长路要走，小农经济限制了农业现代化的步伐,落叶飘🍂,63059678008,0,0,2025-03-23 19:56:54,陕西,
24,7484832580353740071,,,,,,,,,,,,L1,7491495770870645556,地以後肯定沒人种[灵机一动]交給它們了,用户5146205632856,104742179662,1,2,2025-04-10 09:49:52,江苏,
25,7484832580353740071,,,,,,,,,,,,L1,7484859602900534025,棒[赞][赞][赞],锦记甄选好物,690137800652519,0,0,2025-03-23 12:38:07,甘肃,
26,7484832580353740071,,,,,,,,,,,,L1,7484938861727826745,大力支持[赞][赞][赞],吴老师亲子英语,1214282133943687,0,0,2025-03-23 17:45:36,广西,
27,7484832580353740071,,,,,,,,,,,,L1,7484836196166992692,科技兴农具像化了，为农民伯伯点赞[赞][赞][赞],般若如你😎,2295409395384100,4,1,2025-03-23 11:07:14,北京,
28,7484832580353740071,,,,,,,,,,,,L1,7484854078968300300,粮食[赞][赞][赞][赞]，总有一天我们会自给自足，,∴阳光明媚,650530505894141,0,0,2025-03-23 12:16:39,福建,
29,7484832580353740071,,,,,,,,,,,,L1,7484850706345771835,田大就是好,刚刚,81800176804,0,0,2025-03-23 12:03:32,广东,
30,7484832580353740071,,,,,,,,,,,,L1,7484843573691663167,生在这样的国家无比自豪[赞],茹茹茹茵,70451691706,4,0,2025-03-23 11:35:52,山东,
31,7484832580353740071,,,,,,,,,,,,L1,7484839809840923428,科技改变了很多[来看我],天天零食,106098365349,1,0,2025-03-23 11:21:16,浙江,
32,7484832580353740071,,,,,,,,,,,,L1,7484834726642303753,求人民网转发一下@小妮子的抖音，那个女孩生病了才三岁，是婶婶带着去医院了[感谢][感谢][感谢],人海有你,53269321797,2,0,2025-03-23 11:01:30,陕西,
33,7484832580353740071,,,,,,,,,,,,L1,7484876457479930662,太酷了,阿月🈷️,94311952569,0,0,2025-03-23 13:43:28,河北,
34,7484832580353740071,,,,,,,,,,,,L1,7485179380517028617,，,戴静有冤无处诉！！,119209616488183,0,0,2025-03-24 09:19:03,浙江,
35,7484832580353740071,,,,,,,,,,,,L1,7484901453863568147,@[赞][赞][赞],龙萍,1011153054733933,0,0,2025-03-23 15:20:33,广西,
36,7484832580353740071,,,,,,,,,,,,L1,7484859316260963084,@[赞][赞][赞][赞][赞][赞],小裴,786855428882605,0,0,2025-03-23 12:36:57,广东,
37,7484832580353740071,,,,,,,,,,,,L2,7484873390097908521,中原地区,无人机行业每日信息,1185695649766330,0,0,2025-03-23 13:31:35,陕西,
38,7484832580353740071,,,,,,,,,,,,L2,7528992476972041020,是的[偷笑]以后懂农业会技术的人,anna8888888,64630717448,0,0,2025-07-20 10:56:07,江苏,
39,7484832580353740071,,,,,,,,,,,,L1,7484846115889070908,农业现代化，靠智慧基础设施建设实现[赞][赞][赞],盛世繁花,105724423675,3,0,2025-03-23 11:45:42,黑龙江,
40,7484832580353740071,,,,,,,,,,,,L1,7484848807110279974,各地有各地的优势，应地治宜，现代科技已经比以前方便许多了，生活条件也比较好了，应该庆幸生活在这个时代[捂脸],心语𝒀𝘨,102332152953,0,0,2025-03-23 11:56:10,广东,
41,7484832580353740071,,,,,,,,,,,,L1,7484846658570076962,科技范十足[赞][赞][赞],完美瞬间,1073603715799128,1,0,2025-03-23 11:47:53,河南,
42,7484832580353740071,,,,,,,,,,,,L1,7484849055233032969,科技大国，带劲[赞][赞],邢与邢,73447868747,0,0,2025-03-23 11:57:11,安徽,
43,7484832580353740071,,,,,,,,,,,,L1,7484844842678747942,现代化农业指日可待,风雨人生,3777530288936414,1,0,2025-03-23 11:40:46,江苏,
44,7484832580353740071,,,,,,,,,,,,L1,7484840642477179683,这些机器在我老家那种梯田，深山老林那种高山田哪搞得成[捂脸][捂脸][捂脸]我家有一块地，地里还有大石头，松树都长得比我腿还粗,绿水青山🌈,725303431543748,4,0,2025-03-23 11:24:30,新疆,
45,7484832580353740071,,,,,,,,,,,,L1,7484834745311134491,第一个,一只小小杨,421854988742239,0,0,2025-03-23 11:01:34,山东,
46,7484832580353740071,,,,,,,,,,,,L1,7484894932320273211,[赞]，,宇宙凤凰,99417708020,0,0,2025-03-23 14:55:09,浙江,
47,7484832580353740071,,,,,,,,,,,,L1,7484870978209350436,农业，是国之根本[赞][赞][赞],蓝色深海的鱼,99450057649,1,0,2025-03-23 13:22:14,江西,
48,7484832580353740071,,,,,,,,,,,,L1,7484851013368464188,科技是第一生产力[赞][赞][赞],古月,347920494241091,0,0,2025-03-23 12:04:43,河南,
49,7484832580353740071,,,,,,,,,,,,L1,7484844659623445275,@[赞][赞][赞][赞][赞][比心][比心][比心][比心][比心][比心],花香鸟语,1201089092795854,0,0,2025-03-23 11:40:08,江苏,
50,7484832580353740071,,,,,,,,,,,,L1,7484836623449506599,科技是第一生产力[赞][赞][赞],浮光掠影,1974362261423501,1,0,2025-03-23 11:08:56,湖北,
51,7484832580353740071,,,,,,,,,,,,L1,7484842184883127090,洋气洋气,水,107983494784,0,0,2025-03-23 11:30:28,四川,
52,7484832580353740071,,,,,,,,,,,,L1,7484835368866284325,[赞][赞][赞][赞],读书悅己,1895147943247139,0,0,2025-03-23 11:04:04,上海,
53,7484832580353740071,,,,,,,,,,,,L1,7493166954900374326,[鼓掌][鼓掌][鼓掌][赞][赞][赞],好好爱自己.,1033974035521919,0,0,2025-04-14 21:54:51,广西,
54,7484832580353740071,,,,,,,,,,,,L1,7496264542554260262,[呲牙]🐉🐉🐉🐉🐉🐉🐉,陈晨光,2893508345335500,0,0,2025-04-23 06:15:05,浙江,
55,7484832580353740071,,,,,,,,,,,,L1,7484843564926223130,[赞][赞][赞],用户5975549681631,104235492456,1,0,2025-03-23 11:35:49,北京,
56,7484832580353740071,,,,,,,,,,,,L1,7517589416307704617,[赞][赞][赞],用户7433000491933,4409517654415772,1,0,2025-06-19 17:26:28,北京,
57,7484832580353740071,,,,,,,,,,,,L1,7485322872421794587,@波尔斯的玫瑰 [爱心][爱心][爱心],用户616041900786,1491394769986852,0,0,2025-03-24 18:35:48,四川,
58,7484832580353740071,,,,,,,,,,,,L1,7484845560609014540,[赞][赞][赞],泉哥香煎凤尾鱼，90.3北京海军,3501266354574504,1,0,2025-03-23 11:43:34,山东,
59,7484832580353740071,,,,,,,,,,,,L2,7484875231787533066,等这批人干不动了，年轻人有机会大规模承包了，农业产量还会翻番。,󰠇朝花夕拾,60164462364,3,0,2025-03-23 13:38:44,江西,
60,7484832580353740071,,,,,,,,,,,,L1,7484839189278065423,科技是第一生产力！[赞],用户2951444168670,3280533089695135,0,0,2025-03-23 11:18:54,北京,
61,7484832580353740071,,,,,,,,,,,,L1,7484834552696079154,[比心][比心][比心],津工驾校刘文武,641768400103181,1,0,2025-03-23 11:00:51,天津,
62,7484832580353740071,,,,,,,,,,,,L1,7484918813538075452,[赞][赞][赞][赞][赞],一滴水,104490355189,0,0,2025-03-23 16:27:49,湖北,
63,7484832580353740071,,,,,,,,,,,,L1,7485124078183023417,[赞][赞][赞][一起加油][一起加油][一起加油][爱心][爱心][爱心],江运芳,2867168593587583,0,0,2025-03-24 05:44:34,江西,
64,7484832580353740071,,,,,,,,,,,,L1,7484841162576495417,[赞][赞][赞],笑颜,1424606065856744,0,0,2025-03-23 11:26:29,江苏,
65,7484832580353740071,,,,,,,,,,,,L1,7484834347946640143,[赞][赞][赞][赞][赞][赞][赞][赞][赞],义亿,67300047151,3,0,2025-03-23 11:00:03,吉林,
66,7484832580353740071,,,,,,,,,,,,L1,7484857439206343433,[赞][赞][赞][赞][赞],海里漂叶,3228636540581867,0,0,2025-03-23 12:29:40,湖南,
67,7484832580353740071,,,,,,,,,,,,L1,7484845317986091833,[赞][赞][赞][玫瑰][玫瑰][玫瑰],柚乐场,3689551428585021,0,0,2025-03-23 11:42:36,广东,
68,7484832580353740071,,,,,,,,,,,,L1,7484841164491817767,[赞][赞][赞][赞][赞][赞],我喜欢杀猪,605176521560457,0,0,2025-03-23 11:26:31,福建,
69,7484832580353740071,,,,,,,,,,,,L1,7484859518972511035,[赞][赞][赞],超然,83132903783,0,0,2025-03-23 12:37:43,上海,
70,7484832580353740071,,,,,,,,,,,,L1,7484864040138720058,[比心][比心][比心],A孩子气💋,74459934801,0,0,2025-03-23 12:55:16,山东,
71,7484832580353740071,,,,,,,,,,,,L1,7484848711442514745,[赞][赞][赞],FoxQueen,74975170620,0,0,2025-03-23 11:55:47,天津,
72,7484832580353740071,,,,,,,,,,,,L1,7484861553355834169,[赞][赞][赞],一生回味一念,66914680249,0,0,2025-03-23 12:45:35,山东,
73,7484832580353740071,,,,,,,,,,,,L1,7484832701825598248,[赞],瑞,1925991251327022,0,0,2025-03-23 11:22:30,湖南,
74,7484832580353740071,,,,,,,,,,,,L1,7484874629530616588,[赞][赞][赞],书包很沉,2172239289004942,0,0,2025-03-23 13:36:23,黑龙江,
75,7484832580353740071,,,,,,,,,,,,L1,7484853215734399755,[赞][赞][赞],gzx-我还活着,3754153502837844,0,0,2025-03-23 12:13:18,四川,
76,7484832580353740071,,,,,,,,,,,,L1,7484894182793790265,[赞][赞][赞][赞][赞][赞][赞],看淡人生,65380317288,0,0,2025-03-23 14:52:15,云南,
77,7484832580353740071,,,,,,,,,,,,L1,7484859588015129402,[赞],用户9004887289035,2594446603457454,0,0,2025-03-23 12:37:59,上海,
78,7484832580353740071,,,,,,,,,,,,L1,7484834899393774348,[玫瑰][玫瑰][玫瑰],唯有岁月静好🎼,95944118141,0,0,2025-03-23 11:02:16,广东,
79,7484832580353740071,,,,,,,,,,,,L1,7484834904146461499,[比心][比心][比心],飞天王子666,95576280895,1,0,2025-03-23 11:02:13,福建,
80,7484832580353740071,,,,,,,,,,,,L1,7484836940459442978,[赞][赞][赞],萌琪琪,104261018639,0,0,2025-03-23 11:10:08,青海,
81,7484832580353740071,,,,,,,,,,,,L1,7484867301209129788,[赞][赞][赞],用户7783986669193袁，长字辈,1003176687829080,0,0,2025-03-23 13:07:54,重庆,
82,7484832580353740071,,,,,,,,,,,,L1,7484892541034431292,现代化农业指日可待[赞][赞][赞],尹满清,1323456651098168,0,0,2025-03-23 14:45:53,湖南,
83,7484832580353740071,,,,,,,,,,,,L1,7484840438781559603,16,行者🇨🇳,103541473361,0,0,2025-03-23 11:23:43,浙江,
84,7484832580353740071,,,,,,,,,,,,L1,7484834514822333243,首评[呲牙][呲牙][呲牙],丽妈要自律,99794749543,0,0,2025-03-23 11:00:42,湖北,
85,7484832580353740071,,,,,,,,,,,,L1,7484860623336719140,科技发展生产力,黑色苍穹,1244295159617100,0,0,2025-03-23 12:42:02,广东,
86,7484832580353740071,,,,,,,,,,,,L1,7484835592887911203,[比心][比心][比心][比心][比心][比心][爱心][爱心][爱心][爱心][爱心][爱心][抱抱你][抱抱你][抱抱你][抱抱你][抱抱你][抱抱你][抱抱你][赞][赞][赞][赞][赞][赞][赞][赞][赞][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰],新领域,1292633536734343,1,0,2025-03-23 11:04:53,宁夏,
87,7484832580353740071,,,,,,,,,,,,L1,7484913566567973691,《关于西乡塘永和路 19 号 奥园永和府二期负三楼渗水塌楼问题的集体维权信》尊敬的中央安全生产考核巡查组第十八组领导：您好！我们是南宁奥园永和府二期的业主，怀着对家的憧憬与期待，我们购买了此处的房屋，然而自2024年9月邕江涨水后，小区负三楼出现渗水问题，至今已半年多，问题不仅没有得到妥善解决，反而越发严重，这让我们全体业主深感焦虑与不安，特向您们致信，希望引起重视，推动问题尽快解决。一、问题现状2024年9月，邕江水位上涨，本以为是暂时的自然灾害影响，但负三楼的渗水问题却一直延续至今。到了2025年第二季度，渗水情况愈发严重，地下室墙壁、地面多处出现明显积水、潮湿，这不仅影响了我们的正常生活，还对房屋结构安全构成潜在威胁。我们多次向物业、开发商以及住建部门反映，但始终没有得到实质性推进。二、质疑与担忧我们了解到，相邻的永和府三期、翰林新城等小区并未出现类似渗水问题，这让我们不禁质疑，奥园永和府二期的渗水难道仅仅是自然灾害导致，而非质量问题？从2024年事发至今，安全隐患一直存在，物业与开发商相互推诿责任，维修基金也杳无音信，这让我们对相关部门的监管与鉴定结果产生怀疑。我们担心是否存在,小兵哥,95547856507,1,0,2025-03-23 16:07:27,广西,
88,7484832580353740071,,,,,,,,,,,,L1,7484913578773742393,《关于西乡塘永和路 19 号 奥园永和府二期负三楼渗水塌楼问题的集体维权信》尊敬的中央安全生产考核巡查组第十八组领导：您好！我们是南宁奥园永和府二期的业主，怀着对家的憧憬与期待，我们购买了此处的房屋，然而自2024年9月邕江涨水后，小区负三楼出现渗水问题，至今已半年多，问题不仅没有得到妥善解决，反而越发严重，这让我们全体业主深感焦虑与不安，特向您们致信，希望引起重视，推动问题尽快解决。一、问题现状2024年9月，邕江水位上涨，本以为是暂时的自然灾害影响，但负三楼的渗水问题却一直延续至今。到了2025年第二季度，渗水情况愈发严重，地下室墙壁、地面多处出现明显积水、潮湿，这不仅影响了我们的正常生活，还对房屋结构安全构成潜在威胁。我们多次向物业、开发商以及住建部门反映，但始终没有得到实质性推进。二、质疑与担忧我们了解到，相邻的永和府三期、翰林新城等小区并未出现类似渗水问题，这让我们不禁质疑，奥园永和府二期的渗水难道仅仅是自然灾害导致，而非质量问题？从2024年事发至今，安全隐患一直存在，物业与开发商相互推诿责任，维修基金也杳无音信，这让我们对相关部门的监管与鉴定结果产生怀疑。我们担心是否存在,小兵哥,95547856507,0,0,2025-03-23 16:07:30,广西,
89,7484832580353740071,,,,,,,,,,,,L1,7484848782099186486,山东毁青苗[捂脸][捂脸][捂脸],梦幻小麒麟,111137260587,1,0,2025-03-23 11:56:06,北京,
90,7484832580353740071,,,,,,,,,,,,L1,7484853318197723931,以后都是与科技,阳阳好物,1820439205131607,0,0,2025-03-23 12:13:41,北京,
