序号,视频ID,视频标题,视频URL,发布时间,视频时长(s),作者昵称,作者ID,点赞数,收藏数,分享数,播放数,评论总数,层级,评论ID,评论内容,评论用户,评论用户ID,评论点赞数,回复数,评论时间,IP属地,回复目标用户
11,7539380131891088691,,,,,,,,,,,,L1,7539408338833621769,广东佛山[666][666],陈颖（瓷砖）,58292342061,0,0,2025-08-17 12:34:59,广东,
12,7539380131891088691,,,,,,,,,,,,L1,7539390600929575695,广州那边,聚宝天尊  Ashley,1950954005997803,0,0,2025-08-17 11:26:14,四川,
13,7539380131891088691,,,,,,,,,,,,L1,7539381370658718523,中国🇨🇳大国风范[赞]，中国🇨🇳美如画[爱心]，中国🇨🇳万岁！[送心],嫦娥,60766218912,1,0,2025-08-17 10:50:22,四川,
14,7539380131891088691,,,,,,,,,,,,L1,7539405474115306300,靓女我地好中意雷呀[呲牙][呲牙][呲牙][比心][比心][比心],同在路上,70657928451,2,0,2025-08-17 12:23:52,浙江,
15,7539380131891088691,,,,,,,,,,,,L1,7539380675271852843,[赞][赞][赞][赞][赞][赞],起风了🐼🐼🐼,50929451703,1,0,2025-08-17 10:47:38,四川,
16,7539380131891088691,,,,,,,,,,,,L1,7539398500305273658,*[赞][赞v]中国最牛[玫瑰],3-10战绩可查,3660698404520825,0,0,2025-08-17 11:56:49,河北,
17,7539380131891088691,,,,,,,,,,,,L1,7549892203629527865,为中国式现代贡献力量,用户672334,71543217363,0,0,2025-09-14 18:37:44,江苏,
18,7539380131891088691,,,,,,,,,,,,L1,7539384047924331279,[赞][赞],用户6326695668340,1481793737071416,0,0,2025-08-17 11:00:44,广东,
19,7539380131891088691,,,,,,,,,,,,L1,7539803886606320411,"我问你 这个是不是中国科技 是不是中国高科技
[打脸][打脸][打脸][打脸][打脸][打脸][打脸][打脸][打脸][打脸][打脸][打脸][打脸][打脸][打脸][打脸]",58489388,3949060611383470,0,0,2025-08-18 14:09:55,辽宁,
20,7539380131891088691,,,,,,,,,,,,L1,7539380693181727546,[赞][赞][赞],*,259947535023864,1,0,2025-08-17 10:47:42,浙江,
21,7539380131891088691,,,,,,,,,,,,L1,7539388683104092986,[赞][赞][赞],一生回味一念,66914680249,0,0,2025-08-17 11:18:42,山东,
22,7539380131891088691,,,,,,,,,,,,L1,7539383529029993270,[赞][赞]中国最牛,招财小榴莲,1444094534750779,0,0,2025-08-17 10:58:44,江苏,
23,7539380131891088691,,,,,,,,,,,,L1,7540825319931560738,[鼓掌][鼓掌][鼓掌][鼓掌],胡号,1781663715300140,0,0,2025-08-21 08:13:38,浙江,
24,7539380131891088691,,,,,,,,,,,,L1,7539386419194807098,[赞][赞][赞],青阳县庙前镇福指家庭农场,82006754690,0,0,2025-08-17 11:09:55,安徽,
25,7539380131891088691,,,,,,,,,,,,L1,7539384862593090364,[赞][赞][赞],Y_,84018637133,0,0,2025-08-17 11:03:54,广东,
26,7539380131891088691,,,,,,,,,,,,L1,7539392571409138484,[赞][赞][赞],七妹纺织,111192037959,0,0,2025-08-17 11:33:54,湖南,
27,7539380131891088691,,,,,,,,,,,,L1,7539466736618701607,[赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞],🍔的朋友,61970524048,0,0,2025-08-17 16:21:39,广东,
28,7539380131891088691,,,,,,,,,,,,L1,7539460771123544841,[玫瑰][玫瑰][玫瑰],夜一Y,1865192630664140,0,0,2025-08-17 15:58:28,河南,
29,7539380131891088691,,,,,,,,,,,,L1,7539399529583870758,[玫瑰],鸭仔,104966953415,0,0,2025-08-17 12:00:50,广东,
30,7539380131891088691,,,,,,,,,,,,L1,7539425339573306154,[666],戴静有冤无处诉！！,119209616488183,0,0,2025-08-17 13:41:01,浙江,
31,7539380131891088691,,,,,,,,,,,,L1,7539447313589093178,[赞][赞][赞],聪慧的宝妈,7425303302117999673,0,0,2025-08-17 15:06:13,山西,
32,7539380131891088691,,,,,,,,,,,,L1,7539411355536737033,[赞][赞][赞][爱心][爱心][爱心][比心][比心][比心][666][666][666],美好夜空,1433362356505469,0,0,2025-08-17 12:46:41,山西,
33,7539380131891088691,,,,,,,,,,,,L1,7548483062495429416,[赞][赞][赞][赞],您好 浦北陈皮云吞（邓记团队）您吃了吗？,1920193382872052,0,0,2025-09-10 23:29:35,广西,
34,7539380131891088691,,,,,,,,,,,,L1,7547530055607092014,*中国最e棒[赞][抱抱你],百花齐放,2637109705841859,0,0,2025-09-08 09:51:24,河北,
35,7539380131891088691,,,,,,,,,,,,L1,7539385209227084596,[福][福][福][赞][赞][赞][玫瑰][玫瑰][玫瑰][玫瑰],@可了个爱🍓🎀,69930320106,0,0,2025-08-17 11:05:17,河北,
36,7539380131891088691,,,,,,,,,,,,L1,7539480546289533753,[666],熊华,3784960705300215,0,0,2025-08-17 17:15:12,重庆,
37,7539380131891088691,,,,,,,,,,,,L1,7539443430683296572,?$中国🇨🇳大国风范[赞]，中国🇨🇳s美x如画[爱心]，中国🇨🇳万岁！[送心][害羞][舔屏],幸福美满,1845433147351796,0,0,2025-08-17 14:51:10,河北,
38,7539380131891088691,,,,,,,,,,,,L1,7539578617899844410,[赞][赞][赞],季子花,111473611737,0,0,2025-08-17 23:35:46,浙江,
39,7539380131891088691,,,,,,,,,,,,L1,7539570636806488889,[送心],聆风声,4399584334328336,0,0,2025-08-17 23:04:48,广东,
40,7539380131891088691,,,,,,,,,,,,L1,7539515056586163004,真棒👍,Kim🫧,2804235001397696,0,0,2025-08-17 19:29:06,广东,
41,7539380131891088691,,,,,,,,,,,,L1,7539386051959620361,爱了爱了[比心][比心][比心],卡蒙太被,4073006858506686,0,0,2025-08-17 11:08:32,广西,
42,7539380131891088691,,,,,,,,,,,,L1,7539381749203338030,第一[比心][比心][比心],刚好，有你,69606016998,0,0,2025-08-17 10:51:49,广东,
43,7539380131891088691,,,,,,,,,,,,L2,7539392819850068793,已经不让用了[看],小王有台星越l,87479100749,0,0,2025-08-17 11:34:48,甘肃,
