序号,视频ID,视频标题,视频URL,发布时间,视频时长(s),作者昵称,作者ID,点赞数,收藏数,分享数,播放数,评论总数,层级,评论ID,评论内容,评论用户,评论用户ID,评论点赞数,回复数,评论时间,IP属地,回复目标用户
75,7398734116654468367,,,,,,,,,,,,L1,7398819797591786292,看了这个视频感觉我就是全中国过得最艰难的那一个,人到中年,109245001303,19,0,2024-08-03 15:59:42,安徽,
76,7398734116654468367,,,,,,,,,,,,L1,7398762422833955647,男团体操视频呢？,张小星,74482786255,28,0,2024-08-03 12:17:01,安徽,
77,7398734116654468367,,,,,,,,,,,,L1,7398819418664649509,人们的生活水平越来越高了，中国也越来越强大了,小小枣,67990611419,11,0,2024-08-03 15:58:11,湖南,
78,7398734116654468367,,,,,,,,,,,,L1,7398819368316486440,中国最辉煌加油。[赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞],文霞。,1852047105988557,5,0,2024-08-03 15:58:00,黑龙江,
79,7398734116654468367,,,,,,,,,,,,L1,7398831017496265510,消费越来越高，但是钱太难挣,郝桥镇南门囗瑶瑶童装童鞋,914424278297360,7,0,2024-08-03 16:43:11,河北,
80,7398734116654468367,,,,,,,,,,,,L1,7398818932917797669,喜欢看这盛世中华，人民安居乐业的壮观景色！[玫瑰][玫瑰][玫瑰],芷馨月兰,223949478438155,8,0,2024-08-03 15:56:17,陕西,
81,7398734116654468367,,,,,,,,,,,,L1,7398816298030973707,中国最强，加油加油！,兰花草,4424027120863527,9,0,2024-08-03 15:46:06,河北,
82,7398734116654468367,,,,,,,,,,,,L1,7398822897227219766,人民生活水平明显提高[赞][赞],随遇而安,86699555387,6,0,2024-08-03 16:11:41,江苏,
83,7398734116654468367,,,,,,,,,,,,L1,7398818889579283241,@中国改革开放引领世界发展。,任其自然,18013805887063,8,0,2024-08-03 15:56:10,河南,
84,7398734116654468367,,,,,,,,,,,,L1,7398744972582798089,内生动力很重要。,谁会凭栏意,87550358720360,7,0,2024-08-03 11:09:16,浙江,
85,7398734116654468367,,,,,,,,,,,,L1,7398826569621766966,祝福祖国繁荣昌盛[赞],顺其自然,111309605841,9,0,2024-08-03 16:25:56,山东,
86,7398734116654468367,,,,,,,,,,,,L1,7398823131673985801,希望中国越来越好，老百姓的生活也越来越好。,过往云烟,3197818407488039,7,0,2024-08-03 16:12:36,广东,
87,7398734116654468367,,,,,,,,,,,,L1,7398803261120299814,[赞][赞][赞][赞][赞][平安果][平安果][平安果][平安果],小雨点,1451808262458172,6,0,2024-08-03 14:55:31,河南,
88,7398734116654468367,,,,,,,,,,,,L1,7398818793667429156,太厉害了，太棒了，骄傲,用户阿强,676934336918272,8,0,2024-08-03 15:55:45,重庆,
89,7398734116654468367,,,,,,,,,,,,L1,7398821851986019111,我也想不到在50岁的时候学会了开车[呲牙],潘朵拉,109200554695,6,0,2024-08-03 16:07:38,江苏,
90,7398734116654468367,,,,,,,,,,,,L1,7398736153048630051,第一[看],🖕🏻1,2659083815752892,4,0,2024-08-03 10:35:08,湖北,
91,7398734116654468367,,,,,,,,,,,,L1,7398819191656153914,太厉害了，太棒了，骄傲[赞][赞][赞],秋雨518,109460039068,6,0,2024-08-03 15:57:35,吉林,
92,7398734116654468367,,,,,,,,,,,,L1,7398817311723062031,太棒了[赞],🦢炊烟袅袅,3560658289039571,6,0,2024-08-03 15:50:01,江西,
93,7398734116654468367,,,,,,,,,,,,L1,7398825820564800282,棒！点赞！点赞！！[赞][赞][赞],逍遥游,111189148645,10,0,2024-08-03 16:23:02,浙江,
94,7398734116654468367,,,,,,,,,,,,L1,7398837721857491749,看成活力 28 了[捂脸],向日葵🌻｡◕‿◕｡🌻,294316386562526,2,0,2024-08-03 17:09:14,湖北,
95,7398734116654468367,,,,,,,,,,,,L1,7398837531339342611,很好很好,老有所为,82721850687,2,0,2024-08-03 17:08:30,重庆,
96,7398734116654468367,,,,,,,,,,,,L1,7398837332630094630,@拾弋: 有那么一个贵妇人，电话打到了我的前线指挥所,理解万岁,3812747857369243,3,0,2024-08-03 17:07:43,山西,
97,7398734116654468367,,,,,,,,,,,,L1,7398837226321543990,新型消费，是指消费降级吗？[呲牙][呲牙][呲牙],妙手丹青,681302068835068,2,0,2024-08-03 17:07:21,四川,
98,7398734116654468367,,,,,,,,,,,,L1,7398836881683563283,国家越好，人民的生活越好,幸福一生,104972334029,3,0,2024-08-03 17:05:57,湖南,
99,7398734116654468367,,,,,,,,,,,,L1,7398836620638683940,活力中国潜力十足[比心][比心][比心],菁菁,3642033425089980,2,0,2024-08-03 17:05:00,江苏,
100,7398734116654468367,,,,,,,,,,,,L1,7398835910894699291,我怎么看不到你说的[尬笑],路.过,86116775129,2,0,2024-08-03 17:02:11,湖北,
101,7398734116654468367,,,,,,,,,,,,L1,7398835775234523939,视频做的挺好看的[比心],你好，朋友！,82130380546,3,0,2024-08-03 17:01:43,上海,
102,7398734116654468367,,,,,,,,,,,,L1,7398761463299982119,苏维德？,苏格拉底的慎重,1873178331713551,6,0,2024-08-03 12:13:19,河南,
103,7398734116654468367,,,,,,,,,,,,L1,7398825218959000355,希望中国越来越好,陪你到老,1912765246090195,6,0,2024-08-03 16:20:41,吉林,
104,7398734116654468367,,,,,,,,,,,,L1,7398826802317820724,不错不错,老李中样,2941929631004828,6,0,2024-08-03 16:26:51,广西,
105,7398734116654468367,,,,,,,,,,,,L1,7398826869590197011,太捧了，发展壮大[赞][赞][赞][赞][赞],用户2011850526890,369861046570270,6,0,2024-08-03 16:27:07,重庆,
106,7398734116654468367,,,,,,,,,,,,L1,7398825315180643072,人民有信仰！国家有力量！,58路,3087027419487544,5,0,2024-08-03 16:21:04,山东,
107,7398734116654468367,,,,,,,,,,,,L1,7398802564202660659,上午 哦哦[鼓掌][鼓掌][鼓掌][鼓掌]好的谢谢老师们[鼓掌]辛苦了宝贝[赞],戒了烟,4374316767251465,4,0,2024-08-03 14:52:48,江西,
108,7398734116654468367,,,,,,,,,,,,L1,7398823729709187878,愿祖国繁荣富强，越来越好！[赞][赞][赞],我被青春撞了一下腰,1737640855994991,5,0,2024-08-03 16:14:55,湖南,
109,7398734116654468367,,,,,,,,,,,,L1,7398760285621961512,哈哈,独孤听海,99235871167,3,0,2024-08-03 12:08:42,山东,
110,7398734116654468367,,,,,,,,,,,,L1,7398817104911090447,中国加油,开心快乐,3444116546912520,6,0,2024-08-03 15:49:16,湖北,
111,7398734116654468367,,,,,,,,,,,,L1,7398772571956036352,特意来看苏，视频被删掉了嘛？[泣不成声],C85,99802482090,6,0,2024-08-03 12:56:27,河北,
112,7398734116654468367,,,,,,,,,,,,L1,7398827292266365730,支持国产[赞][赞],老朱,110740280410,4,1,2024-08-03 16:28:45,河南,
113,7398734116654468367,,,,,,,,,,,,L1,7398824683829953343,愿祖国繁荣富强，越来越好！[赞][赞][赞],小七,3421334254135955,7,0,2024-08-03 16:18:41,山西,
114,7398734116654468367,,,,,,,,,,,,L1,7398837775186805530,国家越来越强大，百姓的生活越来越好[赞],居然有个高手,4182130442901979,0,0,2024-08-03 17:09:24,云南,
115,7398734116654468367,,,,,,,,,,,,L1,7398829480834630440,希望中国越来越好，老百姓的生活也越来越好[赞][赞][赞],陶桃陶,4015864168329039,5,0,2024-08-03 16:37:17,安徽,
116,7398734116654468367,,,,,,,,,,,,L1,7398822115007087411,看这盛世中华，人民安居乐业！,8718,272308898367736,6,0,2024-08-03 16:08:40,广西,
117,7398734116654468367,,,,,,,,,,,,L1,7398744207349842722,哈哈，问鼎天下还得看吾华夏[呲牙],听光,1348414886644728,5,0,2024-08-03 11:06:21,浙江,
118,7398734116654468367,,,,,,,,,,,,L1,7398829226222175010,怎么感觉今年挣钱最难呢，房子也不值钱，啥钱都不好挣,涛声依旧9278,68743583431,4,0,2024-08-03 16:36:14,安徽,
119,7398734116654468367,,,,,,,,,,,,L1,7398819947906777875,喜欢看这盛世中华，人民安居乐业！,梦幻,1085936123773838,4,0,2024-08-03 16:00:16,陕西,
120,7398734116654468367,,,,,,,,,,,,L1,7398825766298927882,希望我们的祖国越来越好，国富民强,哈呵,81961439419,5,0,2024-08-03 16:22:47,河南,
121,7398734116654468367,,,,,,,,,,,,L1,7398838796035130146,正能量,情意绵绵,263499227870996,3,0,2024-08-03 17:13:23,云南,
122,7398734116654468367,,,,,,,,,,,,L1,7398771079533052732,小编你们都是日本人后代吧？,Han,89505923938,3,0,2024-08-03 12:50:48,辽宁,
123,7398734116654468367,,,,,,,,,,,,L1,7398819195079099173,生活水平提高了,🌈你是光,3490289745133684,4,0,2024-08-03 15:57:18,江西,
124,7398734116654468367,,,,,,,,,,,,L1,7398836841975956235,希望中国人越来越好人民生活不段提高[666][666][666],初念QIAN,558190346377636,2,0,2024-08-03 17:05:49,广东,
125,7398734116654468367,,,,,,,,,,,,L1,7398835656296956712,我这是又被平均了？[微笑],大尚麻麻,4303961646972244,3,0,2024-08-03 17:01:13,河南,
126,7398734116654468367,,,,,,,,,,,,L1,7398835660641698596,拉动经济，促进发展。,海湖蓝冰,97725590171,2,0,2024-08-03 17:01:13,河北,
127,7398734116654468367,,,,,,,,,,,,L1,7398835193563497257,我看成了看潜力国足,宋敢敢,3646400632722680,2,0,2024-08-03 16:59:24,辽宁,
128,7398734116654468367,,,,,,,,,,,,L1,7398834472710013748,中国会越来越好,老来乐,435012236489107,3,0,2024-08-03 16:56:37,四川,
129,7398734116654468367,,,,,,,,,,,,L1,7398834128710763327,触进消费，掏空口袋,海山之家,71513452302,2,0,2024-08-03 16:55:17,福建,
130,7398734116654468367,,,,,,,,,,,,L1,7398833745480876800,：看了这个视频感觉我就是全中国过得最艰难的那一个,冷菜,106120047927,1,0,2024-08-03 16:53:50,浙江,
131,7398734116654468367,,,,,,,,,,,,L1,7398833637062656820,找到钱才能推动经济，可惜……,过忆,1665103105889908,1,0,2024-08-03 16:53:23,广东,
132,7398734116654468367,,,,,,,,,,,,L1,7398833481806480147,热力十足[赞],用户66,4344895599032640,1,0,2024-08-03 16:52:48,上海,
133,7398734116654468367,,,,,,,,,,,,L1,7398833416269284159,不是，都说你评了，在哪呢？,咣,93480833109,1,0,2024-08-03 16:52:30,山东,
134,7398734116654468367,,,,,,,,,,,,L1,7398832888739775271,感觉钱越赚越少了[捂脸],依依宝贝,69673986989,1,0,2024-08-03 16:50:30,江苏,
135,7398734116654468367,,,,,,,,,,,,L1,7398832720334226187,消费刺激经济能走多远？,张晓磊,93358960972,3,0,2024-08-03 16:49:49,山东,
136,7398734116654468367,,,,,,,,,,,,L1,7398832103587070747,@挽月归时: 你是什么人民网,艳儿抖音,2387791897443182,2,0,2024-08-03 16:47:26,广东,
137,7398734116654468367,,,,,,,,,,,,L1,7398831635699172105,祝福祖国繁荣昌盛国泰人寿,魏大-,66904960791,1,0,2024-08-03 16:45:35,山东,
138,7398734116654468367,,,,,,,,,,,,L1,7398830943953814291,中国实力不是说说而已的[赞],泡泡肥猫,4010639870136958,2,0,2024-08-03 16:42:56,山东,
139,7398734116654468367,,,,,,,,,,,,L1,7398830828840600335,什么时候咱们国家能真正实现按需供给[偷笑],冰糖桔,111123386439,2,0,2024-08-03 16:42:27,北京,
140,7398734116654468367,,,,,,,,,,,,L1,7398830705805820706,骄傲[尬笑],🪐,71498210002,1,0,2024-08-03 16:41:59,四川,
141,7398734116654468367,,,,,,,,,,,,L1,7398830558408917814,活力中国，潜力无限[赞],宸宸美景,1135161286331028,1,0,2024-08-03 16:41:25,辽宁,
142,7398734116654468367,,,,,,,,,,,,L1,7398830540566774579,你是什么人民网,田雨姐,2595314281219006,2,0,2024-08-03 16:41:21,江苏,
143,7398734116654468367,,,,,,,,,,,,L1,7398830153089057595,中国科技不断前进[赞][赞][赞],爆米花🍿️,1363011332221247,2,0,2024-08-03 16:40:18,河北,
144,7398734116654468367,,,,,,,,,,,,L1,7398829952203162368,就感觉钱越来越难挣了,主动非礼,78803356102,2,0,2024-08-03 16:39:06,福建,
145,7398734116654468367,,,,,,,,,,,,L1,7398829840499884852,哎，拖人民的后腿了,@尖刀,4498849210833181,2,0,2024-08-03 16:38:38,辽宁,
146,7398734116654468367,,,,,,,,,,,,L1,7398829561129960244,活力四射的大中国,研宝,712910625056647,3,0,2024-08-03 16:37:33,河北,
147,7398734116654468367,,,,,,,,,,,,L1,7398828977303782180,消费需求变化,松燃城钰💦,63266505727,2,0,2024-08-03 16:35:18,河北,
148,7398734116654468367,,,,,,,,,,,,L1,7398828962045231909,还可以了[赞][赞][赞],陌路羔羊,2893543848809975,2,0,2024-08-03 16:35:14,湖南,
149,7398734116654468367,,,,,,,,,,,,L1,7398828445503750921,不努力不挣钱，努力了还不挣钱[捂脸][捂脸][捂脸][捂脸],ල᭄💞楊樹灣灣♥ꦿ᭄,1566144477802014,2,0,2024-08-03 16:33:14,辽宁,
150,7398734116654468367,,,,,,,,,,,,L1,7398828391417365284,以旧换新这个力度还得加大呀[比心][比心]一零年的车一零年的电视都得换一换了,mljsyy,1736857650466968,3,0,2024-08-03 16:32:59,山西,
151,7398734116654468367,,,,,,,,,,,,L1,7398828237714031396,暑假旅游火热,用户7706140575217,3364946101933917,3,0,2024-08-03 16:32:25,江苏,
152,7398734116654468367,,,,,,,,,,,,L1,7398827816823391002,愿祖国繁荣富强[赞][赞][赞][赞][赞],用户1602,1486999772206414,2,0,2024-08-03 16:30:47,新疆,
153,7398734116654468367,,,,,,,,,,,,L1,7398827773321020186,还是关注一下  人口生育吧  新生儿增加才有活力,大叔爱游戏,66228253542,3,0,2024-08-03 16:30:39,吉林,
154,7398734116654468367,,,,,,,,,,,,L1,7398827438933132084,祝祖国繁荣昌盛[玫瑰],刘倬宁,3249792280960103,1,0,2024-08-03 16:29:18,河北,
155,7398734116654468367,,,,,,,,,,,,L1,7398827429084660530,威我中华,WORLD.PRESIDENT,101987005937,2,0,2024-08-03 16:29:16,重庆,
156,7398734116654468367,,,,,,,,,,,,L1,7398827315842974518,祝愿祖国繁荣富强,甘心,1670853827764430,3,0,2024-08-03 16:28:50,广西,
