序号,视频ID,视频标题,视频URL,发布时间,视频时长(s),作者昵称,作者ID,点赞数,收藏数,分享数,播放数,评论总数,层级,评论ID,评论内容,评论用户,评论用户ID,评论点赞数,回复数,评论时间,IP属地,回复目标用户
18,7331985805612764470,,,,,,,,,,,,L1,7332085510283969331,是自主品牌吗,win,97031042784,0,1,2024-02-05 19:56:31,江苏,
19,7331985805612764470,,,,,,,,,,,,L1,7332138926087815990,起码数质量好,芯语,2071129790883742,2,0,2024-02-05 23:23:49,广西,
20,7331985805612764470,,,,,,,,,,,,L1,7332072918522200866,问题来了停车位了,親.,95398125790,0,0,2024-02-05 19:07:39,湖北,
21,7331985805612764470,,,,,,,,,,,,L1,7331986494075732751,国家富强[赞][赞][赞][赞][赞][赞],白桃气泡水（见过凤凰传奇版）,2766828279441528,3,0,2024-02-05 13:32:22,江苏,
22,7331985805612764470,,,,,,,,,,,,L1,7332023361026229002,状观[赞],调酒师-9剑,96870312111,0,0,2024-02-05 15:55:23,云南,
23,7331985805612764470,,,,,,,,,,,,L1,7333020741640864552,中国车企将会逐渐引领全世界,沧海一声笑,4177742535855198,0,0,2024-02-08 08:25:48,重庆,
24,7331985805612764470,,,,,,,,,,,,L1,7334102860525290251,非常好项目支持推荐,军子,2880341212923447,0,0,2024-02-11 06:24:59,河北,
25,7331985805612764470,,,,,,,,,,,,L1,7332628833378714407,发展高科技是不败之地,我是老陈,1311088154002909,0,0,2024-02-07 07:05:02,湖南,
26,7331985805612764470,,,,,,,,,,,,L1,7332523680495551242,中国制造，中国智造，中国创造，[赞][赞][赞][赞],好好公司,3865538070323517,0,0,2024-02-07 00:16:53,河南,
27,7331985805612764470,,,,,,,,,,,,L1,7331986612937147170,中国智造[赞][赞][赞],起风了🐼🐼🐼,50929451703,0,0,2024-02-05 13:32:47,四川,
28,7331985805612764470,,,,,,,,,,,,L1,7332485010547884836,没有最好，只有更好,豆豆,93135745595,0,0,2024-02-06 21:46:49,福建,
29,7331985805612764470,,,,,,,,,,,,L1,7331997820642624306,强国精神,HO-229,78157403463,0,0,2024-02-05 14:16:19,辽宁,
30,7331985805612764470,,,,,,,,,,,,L1,7331995010734244608,"赞汽车

祖国河山多铁马
如箭离弦奔天涯
无论城市或荒野
驾驶征途耀中华",abcd2222在路上,2911939270294504,4,0,2024-02-05 14:05:21,河南,
31,7331985805612764470,,,,,,,,,,,,L1,7331986682587611943,住祝国越来越好[玫瑰][玫瑰][玫瑰],忘掉不开心,83750378233,1,0,2024-02-05 13:33:02,河南,
32,7331985805612764470,,,,,,,,,,,,L1,7335335273843147574,国产车十万左右，进口车几十万。是不是在收割中国？,贾同林,3381751047535454,0,0,2024-02-14 14:07:18,安徽,
33,7331985805612764470,,,,,,,,,,,,L1,7332236473569477376,华荣全球[赞][赞][赞][赞][赞][赞][赞],美梦,107671961102,0,0,2024-02-06 05:42:29,陕西,
34,7331985805612764470,,,,,,,,,,,,L1,7332445804311249673,让国人受益的，才是最好的。,平安扣,4072245610418652,0,0,2024-02-06 19:14:38,山东,
35,7331985805612764470,,,,,,,,,,,,L1,7331989824331039514,中国会越来越强大[比心][比心][比心],小甜甜💖,74095557026,0,0,2024-02-05 13:45:14,山东,
36,7331985805612764470,,,,,,,,,,,,L1,7332429181618553615,[666][666][666][666][666][666][666][666][666][666]我泱泱华夏，一撇一捺，都是脊梁，我神州大地，一思一念，皆是未来，我浩浩九州，一文一墨，皆是骄阳[爱心],a睿姐,4124965767749678,1,0,2024-02-06 18:10:11,四川,
37,7331985805612764470,,,,,,,,,,,,L1,7331987865327551267,祖国强大！,abcd2222在路上,2911939270294504,1,0,2024-02-05 13:37:42,河南,
38,7331985805612764470,,,,,,,,,,,,L1,7332485652061209382,中国速度，中国力量。,仁者智慧,109957225770,0,0,2024-02-06 21:49:16,贵州,
39,7331985805612764470,,,,,,,,,,,,L1,7332286264106615578,中国最牛，最棒，支持国产车[赞][赞][赞][赞][赞][赞],吉利红,77888217593,1,0,2024-02-06 08:55:36,IP未知,
40,7331985805612764470,,,,,,,,,,,,L1,7332482969632391977,为中国制造点赞,胡胡猫儿猫几,63330191377,0,0,2024-02-06 21:38:53,重庆,
41,7331985805612764470,,,,,,,,,,,,L1,7332295186745754377,应该是广汽，上汽，一汽吧,Yi♡海✧,101304221637,1,0,2024-02-06 09:30:13,西藏,
42,7331985805612764470,,,,,,,,,,,,L1,7333845482748592936,汽车出口，还得看奇瑞[比心][比心][比心],倩倩...,1112331588209580,0,0,2024-02-10 13:46:09,新疆,
43,7331985805612764470,,,,,,,,,,,,L1,7332014325513667328,不断整合新科技，大幅提高竞争力。,123全,70920186499,0,0,2024-02-05 15:20:20,北京,
44,7331985805612764470,,,,,,,,,,,,L1,7331986819042001683,[赞][赞][赞][赞][赞][赞][赞][赞][赞]摇摇领先，加油,担担,2528500448498295,0,0,2024-02-05 13:33:37,广西,
45,7331985805612764470,,,,,,,,,,,,L1,7332275415131865908,不错不错,用户8010847994398哈利,2260237918931943,0,0,2024-02-06 08:13:30,山东,
46,7331985805612764470,,,,,,,,,,,,L1,7356996449874608950,[玫瑰][玫瑰][玫瑰],二呆瓜,2335830240665683,0,0,2024-04-12 23:03:45,江苏,
47,7331985805612764470,,,,,,,,,,,,L1,7355320568026546954,[赞][赞][赞],安原无恙_,69873225202,0,0,2024-04-08 10:40:30,湖北,
48,7331985805612764470,,,,,,,,,,,,L1,7355225671986414399,[抱抱你][抱抱你],阳光花园~,1154947052214601,0,0,2024-04-08 04:32:55,重庆,
49,7331985805612764470,,,,,,,,,,,,L1,7342056267652236067,[赞][赞][赞],七妹纺织,111192037959,0,0,2024-03-03 16:48:13,湖南,
50,7331985805612764470,,,,,,,,,,,,L1,7338057860800840498,[赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰],聂永志,404230305224119,0,0,2024-02-21 22:12:18,云南,
51,7331985805612764470,,,,,,,,,,,,L1,7337881318104302372,[鼓掌][鼓掌],吾德,92358927564,0,0,2024-02-21 10:47:16,内蒙古,
52,7331985805612764470,,,,,,,,,,,,L1,7336689932269175564,[赞][赞][赞],3318a003-813c-4939-8,3755530839407207,0,0,2024-02-18 05:44:23,河北,
53,7331985805612764470,,,,,,,,,,,,L1,7335691576913953572,[感谢][感谢][感谢],墙上向日葵哇,109838225862,0,0,2024-02-15 13:09:56,江西,
54,7331985805612764470,,,,,,,,,,,,L1,7335280549429641994,@,用户王幼玲帝无雪冬天王王幼玲,752533212003303,0,0,2024-02-14 10:34:56,北京,
55,7331985805612764470,,,,,,,,,,,,L1,7334998648989893387,[赞][赞][赞][赞][赞],钟林峰2,111450823038,0,0,2024-02-13 16:21:01,甘肃,
56,7331985805612764470,,,,,,,,,,,,L1,7334396813656818472,[赞][赞][赞],好(✪▽✪),4358110928442893,0,0,2024-02-12 01:25:41,黑龙江,
57,7331985805612764470,,,,,,,,,,,,L1,7335691525420843795,[元宝][元宝][元宝],墙上向日葵哇,109838225862,0,0,2024-02-15 13:09:46,江西,
58,7331985805612764470,,,,,,,,,,,,L1,7334284538773881615,@,sky,100429688328,0,0,2024-02-11 18:09:53,江西,
59,7331985805612764470,,,,,,,,,,,,L1,7333562590813209394,[666][666][666],hgcfg,1772033498164008,0,0,2024-02-09 19:28:20,重庆,
60,7331985805612764470,,,,,,,,,,,,L1,7333424911421342475,[熊吉][熊吉][熊吉],王德文,3562065435046894,0,0,2024-02-09 10:34:06,安徽,
61,7331985805612764470,,,,,,,,,,,,L1,7333127855256224538,[给力][给力][给力][给力][给力],小小风吹着碎花裙😍,91654393500,0,0,2024-02-08 15:21:24,河南,
62,7331985805612764470,,,,,,,,,,,,L1,7333069955922084658,[赞][赞][赞][赞][赞][赞],盼东,111052463777,0,0,2024-02-08 11:36:43,江苏,
63,7331985805612764470,,,,,,,,,,,,L1,7333045649649222440,[赞][赞][赞][赞][赞][赞][赞][赞][玫瑰],A 甜柚子,2339403699601239,0,0,2024-02-08 10:02:24,江西,
64,7331985805612764470,,,,,,,,,,,,L1,7333020846821491475,好多好多的车点赞赞赞赞,张汉青,2568085421437996,0,0,2024-02-08 08:26:11,湖南,
65,7331985805612764470,,,,,,,,,,,,L1,7332849255822557978,[玫瑰][玫瑰][玫瑰],飞扬,105488415805,0,0,2024-02-07 21:20:14,四川,
66,7331985805612764470,,,,,,,,,,,,L1,7332846689857176355,@,曾先生,4075236368847316,0,0,2024-02-07 21:10:19,江西,
67,7331985805612764470,,,,,,,,,,,,L1,7332720929606566683,[赞][赞][赞],零点点,105974413406270,0,0,2024-02-07 13:02:17,甘肃,
68,7331985805612764470,,,,,,,,,,,,L1,7332693113503122227,[赞][赞][赞],子俊,101347303205,0,0,2024-02-07 11:14:22,山东,
69,7331985805612764470,,,,,,,,,,,,L1,7332558224686826292,[赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞],用户5610850355882,3966643347397294,0,0,2024-02-07 02:31:16,辽宁,
70,7331985805612764470,,,,,,,,,,,,L1,7332510683479147291,[赞][赞][赞][赞][赞][赞][赞][赞],开心爷爷。,968022582902051,0,0,2024-02-06 23:26:25,安徽,
71,7331985805612764470,,,,,,,,,,,,L1,7332341585957257996,[赞][赞][赞][赞][赞][赞][赞][比心][比心][比心][比心][比心][比心],用户840368563,3667569184614366,0,0,2024-02-06 12:30:16,云南,
72,7331985805612764470,,,,,,,,,,,,L1,7332308313961906956,[呲牙][呲牙][呲牙],夜火,52129151574,0,0,2024-02-06 10:21:11,广西,
73,7331985805612764470,,,,,,,,,,,,L1,7332299114166240027,[赞][赞][赞],慧玲A,102317684504,0,0,2024-02-06 09:45:27,陕西,
74,7331985805612764470,,,,,,,,,,,,L1,7332289445590221578,[赞][赞],刚好遇健李《传奇》,4477684018059435,0,0,2024-02-06 09:07:55,山东,
75,7331985805612764470,,,,,,,,,,,,L1,7332126890931274511,[赞][赞][赞][赞][赞][赞],欢欢好物屋,1472953982387031,0,0,2024-02-05 22:37:07,北京,
76,7331985805612764470,,,,,,,,,,,,L1,7332106561966408460,@[赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞],蚂蟥,2845190576943143,1,0,2024-02-05 21:18:14,湖南,
77,7331985805612764470,,,,,,,,,,,,L1,7332104119857365800,[感谢][感谢][感谢][赞][赞][赞],用户8289752056200大网红,171131817164851,0,0,2024-02-05 21:08:45,中国香港,
78,7331985805612764470,,,,,,,,,,,,L1,7332073786173326089,[赞][赞][赞],清风习习,3131856867567528,0,0,2024-02-05 19:11:03,浙江,
79,7331985805612764470,,,,,,,,,,,,L1,7332044231543161609,[666][一起加油][一起加油][一起加油],@赖祥彬2025,97476005917,0,0,2024-02-05 17:16:23,重庆,
80,7331985805612764470,,,,,,,,,,,,L1,7332043007711658778,[赞][赞][赞][鼓掌][鼓掌][鼓掌],无言,2664811883399707,0,0,2024-02-05 17:11:36,湖北,
81,7331985805612764470,,,,,,,,,,,,L1,7332017533354312484,你们这里还要司机吗？🇨🇳🚙,喝黑茶朋友,109674524653,1,0,2024-02-05 15:32:44,陕西,
82,7331985805612764470,,,,,,,,,,,,L1,7332002200578097957,[赞][赞][赞],季子花,111473611737,0,0,2024-02-05 14:33:18,浙江,
83,7331985805612764470,,,,,,,,,,,,L1,7331991468041552651,[赞][赞][赞],时空很忙,1226708017484279,1,0,2024-02-05 13:51:38,广东,
84,7331985805612764470,,,,,,,,,,,,L1,7331988314851181312,[赞][赞][赞][赞][赞][赞],🍀.,68686799108,0,0,2024-02-05 13:39:21,广东,
85,7331985805612764470,,,,,,,,,,,,L1,7331987408701047578,[赞][赞][赞][赞][赞],花似曾相识,105149858184,0,0,2024-02-05 13:35:50,河南,
86,7331985805612764470,,,,,,,,,,,,L1,7331987116912526116,[赞][赞][赞][赞][赞][赞],用户7201806115927,2014757960816644,0,0,2024-02-05 13:34:45,甘肃,
87,7331985805612764470,,,,,,,,,,,,L1,7331986639135294248,[玫瑰][玫瑰][玫瑰],皮,8960488201,0,0,2024-02-05 13:32:54,北京,
88,7331985805612764470,,,,,,,,,,,,L1,7331986613625733940,1,1 1,93388636744,0,0,2024-02-05 13:32:46,山东,
89,7331985805612764470,,,,,,,,,,,,L1,7331986557043557155,[赞][赞][赞],Mr.悟,66175814180,0,0,2024-02-05 13:32:34,河北,
90,7331985805612764470,,,,,,,,,,,,L1,7331986540401378085,[赞][赞][赞],希望.,104077343433,1,0,2024-02-05 13:32:30,广东,
91,7331985805612764470,,,,,,,,,,,,L1,7331986504200553257,[赞][赞][赞],观自在,2063128481511059,1,0,2024-02-05 13:32:22,河南,
92,7331985805612764470,,,,,,,,,,,,L1,7331986354246042406,[鼓掌][鼓掌][鼓掌],恒心&Struggle,97539242441,0,0,2024-02-05 13:31:47,四川,
93,7331985805612764470,,,,,,,,,,,,L1,7331986227586024218,第一,阿布,60392298042,2,0,2024-02-05 13:31:18,江苏,
94,7331985805612764470,,,,,,,,,,,,L1,7331986087721567030,第一？,逝者,4372117159416624,0,0,2024-02-05 13:30:43,浙江,
95,7331985805612764470,,,,,,,,,,,,L1,7331986399052268322,[比心][比心][比心],@赵公子的故事,85633611400,1,0,2024-02-05 13:31:55,山东,
96,7331985805612764470,,,,,,,,,,,,L1,7331986484809499426,中国智造遥遥领先[赞][赞][赞],@赵公子的故事,85633611400,0,0,2024-02-05 13:32:16,山东,
97,7331985805612764470,,,,,,,,,,,,L1,7332514460458287926,中国造的全是只会嗡嗡的电蚊子，这辈子都不会买，不是不支持国货，只是接受不了一点电车，而且我会极力劝我身边人都别买电车，而且让我爸妈也都不能买,鸿飞飞,3888290883710352,1,0,2024-02-06 23:41:07,山东,
98,7331985805612764470,,,,,,,,,,,,L1,7332213563962802996,“不要看着某些动物楚楚动人，惹人怜爱，憨态可掬，童叟无欺，人畜无害，一副与世无争，生无可恋的样子，其实已经成精了，成了地球上顶尖的掠食者。”,用户2938419337791,92232794108,2,0,2024-02-06 04:13:55,贵州,
99,7331985805612764470,,,,,,,,,,,,L1,7332470019651715875,不管网上怎么黑奇瑞，每年它对我国汽车出口量有巨大功劳[比心][比心][比心],苹果树1,78777115215851,2,0,2024-02-06 20:48:38,安徽,
100,7331985805612764470,,,,,,,,,,,,L1,7332305203121111846,中国特斯拉一马当先,管家婆软件 进销存财务管理,106546917824,1,0,2024-02-06 10:09:05,浙江,
101,7331985805612764470,,,,,,,,,,,,L1,7332361437320889128,呵呵 一个电机四个轮子 玩具厂都可以,用户8781034414769,3799549597736440,1,0,2024-02-06 13:47:18,广东,
102,7331985805612764470,,,,,,,,,,,,L1,7332316003814490906,好多汽车厂都在压榨员工[看],相丨丨对,4024668278752151,1,1,2024-02-06 10:51:00,福建,
103,7331985805612764470,,,,,,,,,,,,L1,7332472049565729573,牛什么牛，价格拉不下来普惠不到老百姓，就是在唱空门的涨面子的,黑忘白川,72778191723,1,0,2024-02-06 20:56:30,广西,
104,7331985805612764470,,,,,,,,,,,,L1,7332456673041138482,国产车确实把合资拉下神坛…路上跑的国产车越来越多…没国产车的进步，桑塔纳估计现在还是17-8万一辆,千山暮雪,72598242113,1,0,2024-02-06 19:56:50,安徽,
105,7331985805612764470,,,,,,,,,,,,L1,7332439049603875618,夸奇瑞是你们喷奇瑞还是你们喷子狗，不知道当年的高价合资车就是奇瑞打下来的,嗨檀哥_,59163147171,4,1,2024-02-06 18:48:28,甘肃,
106,7331985805612764470,,,,,,,,,,,,L1,7332095744691798795,特斯拉出口到美国是不是也算在里面？,日出🌅云海,70897017262,7,5,2024-02-05 20:36:14,吉林,
107,7331985805612764470,,,,,,,,,,,,L1,7332627062018851593,就是个代工厂，，，,L.M,75344388414,0,0,2024-02-07 06:58:07,江西,
108,7331985805612764470,,,,,,,,,,,,L1,7332399740930327350,[赞][赞][赞][抱抱你][抱抱你][抱抱你][比心][比心][比心],江运芳,2867168593587583,0,0,2024-02-06 16:15:58,江西,
109,7331985805612764470,,,,,,,,,,,,L1,7333267312814850816,牛逼的是，可以网上下单自己开到家吗[捂脸],秦诚 衣匠,2840753491939709,0,0,2024-02-09 00:22:37,陕西,
110,7331985805612764470,,,,,,,,,,,,L1,7332000596890157876,糟烂车如果跟美、日车进出口关税一致的话谁还会买？,冰城军哥,1737667951990624,0,0,2024-02-05 14:27:06,黑龙江,
111,7331985805612764470,,,,,,,,,,,,L1,7332276976650126090,遥遥领先,发车员拍车,4152232481403648,0,0,2024-02-06 08:19:32,广东,
112,7331985805612764470,,,,,,,,,,,,L1,7333460178815714082,垃圾,shenQ,73267222971,0,0,2024-02-09 12:50:56,北京,
113,7331985805612764470,,,,,,,,,,,,L1,7332451799146447628,到卖软件，卖专利，卖核心技术的时候才算牛逼，造个车有什么牛逼，都是做劳务，,用户8365018346114,3456463312786878,1,0,2024-02-06 19:37:54,福建,
114,7331985805612764470,,,,,,,,,,,,L1,7340847993971917594,又不是美国白人造的你有什么牛,心向暖阳,104445318771,0,0,2024-02-29 10:39:29,山西,
115,7331985805612764470,,,,,,,,,,,,L1,7332295001542066995,没什么好牛的，我在汽车公司干了八年，厕所都不让上的狗公司,郑老撕,68559722673,0,0,2024-02-06 09:29:30,湖北,
116,7331985805612764470,,,,,,,,,,,,L1,7332853119980684058,为啥公车不用国产车呢[捂脸],智者无言,3337724385834292,0,0,2024-02-07 21:35:15,安徽,
117,7331985805612764470,,,,,,,,,,,,L1,7332763136356025127,夸奇瑞是你们喷奇瑞还是你们喷子狗，不知道当年的高价合资车就是奇瑞打下来的,特别的特,92198443910,0,0,2024-02-07 15:46:06,河南,
118,7331985805612764470,,,,,,,,,,,,L1,7332269568486441754,[泪奔]在中国挣钱  去国外买中国车  爱国情怀,随风飘荡,2167888496309835,0,0,2024-02-06 07:50:49,江苏,
119,7331985805612764470,,,,,,,,,,,,L1,7334076459470209830,[666][666][666],hgfg,101813035031,0,0,2024-02-11 04:42:41,安徽,
120,7331985805612764470,,,,,,,,,,,,L1,7357998794312565519,你好，咱们公司业务上有需要的吗[玫瑰][玫瑰][玫瑰],邹城注册公司执照代办王会计,2799798650942227,0,0,2024-04-15 15:53:19,山东,
121,7331985805612764470,,,,,,,,,,,,L1,7332763216751313718,不管网上怎么黑奇瑞，每年它对我国汽车出口量有巨大功劳[比心][比心][比心],特别的特,92198443910,0,0,2024-02-07 15:46:23,河南,
122,7331985805612764470,,,,,,,,,,,,L1,7332127104379355944,科技强国[赞][赞]中国车现在科技配置和外观质量都比外国强[赞]支持国产[赞]中国车出口已经超越日本说明一切,青年创业会,104329247547,0,0,2024-02-05 22:37:57,山东,
123,7331985805612764470,,,,,,,,,,,,L2,7334541335368925962,比亚迪汉,攀上委员蒋,70455132421,0,0,2024-02-12 10:46:26,河南,
124,7331985805612764470,,,,,,,,,,,,L2,7332093287138181914,"：..+、↖I.：.面....I⑧.
[玫瑰].[玫瑰][玫瑰][赞][赞]",用户9814067695504,2858349212212413,0,0,2024-02-05 20:26:42,重庆,
125,7331985805612764470,,,,,,,,,,,,L2,7332497372524938022,你可以不去,乐不思蜀,57831086969,1,0,2024-02-06 22:34:47,广东,
126,7331985805612764470,,,,,,,,,,,,L2,7332468449212777231,支持奇瑞[比心],苹果树1,78777115215851,0,0,2024-02-06 20:42:32,安徽,
127,7331985805612764470,,,,,,,,,,,,L2,7332120145072456487,绝对算啊,AK,69909457547,3,0,2024-02-05 22:10:56,河南,
128,7331985805612764470,,,,,,,,,,,,L2,7332491045094343451,特斯拉很牛逼吗！？95％的零部件都是中国产的，你以为开的是美国车笑话！[捂脸][捂脸][捂脸],金沙1,2686836047087963,1,0,2024-02-06 22:10:13,辽宁,
129,7331985805612764470,,,,,,,,,,,,L2,7332645347376300854,那些给美国端“灵牌”的人觉得自己很🐮逼,鷺濤開碧海,105174238996,0,0,2024-02-07 08:09:01,广东,
130,7331985805612764470,,,,,,,,,,,,L2,7332435343725249299,为啥每次一提到中国汽车出口就带上特斯拉？特斯拉出口只点中国出口的零头,🌈大咸鱼,892433888453076,2,0,2024-02-06 18:34:04,安徽,
