序号,视频ID,视频标题,视频URL,发布时间,视频时长(s),作者昵称,作者ID,点赞数,收藏数,分享数,播放数,评论总数,层级,评论ID,评论内容,评论用户,评论用户ID,评论点赞数,回复数,评论时间,IP属地,回复目标用户
11,7432554739042176308,,,,,,,,,,,,L1,7432774219471307556,补贴给工厂，企业，打工人更内卷了[捂脸],一凡,732706198266676,81,0,2024-11-03 04:00:42,北京,
12,7432554739042176308,,,,,,,,,,,,L1,7432555378866504500,前排沙发[看][看][看],૮₍◜ෆ◝.₎ა朱事顺利🐷zhu,3611211526309455,15,1,2024-11-02 13:50:57,广东,
13,7432554739042176308,,,,,,,,,,,,L1,7432720406128624441,高端化，智能化，绿色化[赞],狞,632963717923149,18,0,2024-11-03 00:31:31,江苏,
14,7432554739042176308,,,,,,,,,,,,L1,7432774361113166603,太好了，利国利民,呵呵(ꄱੈˍꄱੈ),76466335628,13,0,2024-11-03 04:01:15,辽宁,
15,7432554739042176308,,,,,,,,,,,,L1,7432687070642750265,科技进步太快了，我们还得继续努力啊,洋洋严选,95602946390,19,0,2024-11-02 22:21:59,广东,
16,7432554739042176308,,,,,,,,,,,,L1,7432682607395996455,都不说那些高端的，就今年我这石材翻新石材结晶的业务，就是前两年的总和,钢铁飞,2903146767591197,7,0,2024-11-02 22:04:40,北京,
17,7432554739042176308,,,,,,,,,,,,L1,7432762705049928474,祝中国一路长虹[赞],浓眉,98285990722,5,0,2024-11-03 03:15:49,湖南,
18,7432554739042176308,,,,,,,,,,,,L1,7432700031666750234,充分说明了中国的各个方面正在影响着世界,米尔,2608501931652622,7,0,2024-11-02 23:12:17,浙江,
19,7432554739042176308,,,,,,,,,,,,L1,7432704124993667852,这是不是今年199的论说文题目[看][看][看][看],小蒋要努力（研一版）,2166450238536791,5,0,2024-11-02 23:28:13,山东,
20,7432554739042176308,,,,,,,,,,,,L1,7432772294159729417,这个可以有，加大力度！！！非常漂亮的国家,☘陌 路☘,325044980681470,7,0,2024-11-03 03:53:02,福建,
21,7432554739042176308,,,,,,,,,,,,L1,7432674308969284378,日新月异的新技术改变了工作方式、减轻了劳动强度，人们的工作环境改善，有力地促进了效率的提高。[赞][赞][赞],梁山君,96359305190839,4,0,2024-11-02 21:32:27,广东,
22,7432554739042176308,,,,,,,,,,,,L1,7432680502103409462,全球全球工业看中国[赞][赞],梅子（男装）,101907346827,14,0,2024-11-02 21:56:32,广东,
23,7432554739042176308,,,,,,,,,,,,L1,7432688987476706088,中国🇨🇳强则民强[比心][赞][赞],超哥超超车（嘹咋咧）,2352605626377559,11,0,2024-11-02 22:29:24,陕西,
24,7432554739042176308,,,,,,,,,,,,L1,7432681482558374716,祖国科技越来越好,huangsan,99422583189,5,0,2024-11-02 22:00:17,河南,
25,7432554739042176308,,,,,,,,,,,,L1,7432716562060509962,全面更新，新知识、新科学技术机器设备等等[鼓掌][鼓掌][鼓掌],清风舞明月,2805576055653896,10,0,2024-11-03 00:16:28,贵州,
26,7432554739042176308,,,,,,,,,,,,L1,7432673228222923572,新时代，新征程，新科技，新能源，新工人,★随风★,329485225572269,16,0,2024-11-02 21:28:16,山西,
27,7432554739042176308,,,,,,,,,,,,L1,7432714470201836346,科技进步改变了我们的生活[赞][赞][赞],唐玄藏,99468506974,17,0,2024-11-03 00:08:22,广西,
28,7432554739042176308,,,,,,,,,,,,L1,7432763277057426217,中国越来越强大，科技越来越发达[赞][赞][赞][赞][赞],ir,1406991238438072,4,0,2024-11-03 03:18:19,江苏,
29,7432554739042176308,,,,,,,,,,,,L1,7432773227921949479,干起来吧兄弟们,流水人家,93213876114,14,0,2024-11-03 03:56:56,辽宁,
30,7432554739042176308,,,,,,,,,,,,L1,7432721768278180643,@༺情༒缘༻: TCL科技[赞],三哥好坏,3202192628260760,4,0,2024-11-03 00:36:44,重庆,
31,7432554739042176308,,,,,,,,,,,,L1,7432699446532244251,工业母机又来啦,印象妈妈,103727971757,2,0,2024-11-02 23:10:01,江苏,
32,7432554739042176308,,,,,,,,,,,,L1,7432718630045795081,设备更新，产业更新[赞]就是社会整体运营机制的一次更新！,大鹏展翅,1352821529644602,9,0,2024-11-03 00:24:35,河北,
33,7432554739042176308,,,,,,,,,,,,L1,7432765302196536090,中国越来越强大了,温馨百合,74638637492,0,0,2024-11-03 03:25:57,安徽,
34,7432554739042176308,,,,,,,,,,,,L1,7432761178500121379,主营设备外观创新设计,星锋智造工业设计,93151990450,0,0,2024-11-03 03:09:59,广东,
35,7432554739042176308,,,,,,,,,,,,L1,7432761127237878586,……,2:,102646779839,0,0,2024-11-03 03:09:58,广东,
36,7432554739042176308,,,,,,,,,,,,L1,7432754471157269305,科技[强壮][强壮][强壮][强壮][强壮],NicoLe,51628476562,0,0,2024-11-03 02:43:50,广东,
37,7432554739042176308,,,,,,,,,,,,L1,7432752027581268774,很好,暗,65974874477,0,0,2024-11-03 02:34:20,吉林,
38,7432554739042176308,,,,,,,,,,,,L1,7432747584898974501,科技强国[赞],清香幽远,111175213636,0,0,2024-11-03 02:17:13,北京,
39,7432554739042176308,,,,,,,,,,,,L1,7432745349476877075,高科技时代,会飞的鱼,108725180714,0,0,2024-11-03 02:08:24,河北,
40,7432554739042176308,,,,,,,,,,,,L1,7432743641800000313,晚上好,你不认识我,2141496066193229,0,0,2024-11-03 02:01:48,广东,
41,7432554739042176308,,,,,,,,,,,,L1,7432740468884488998,人工智能化,金色宇宙,4281956571037028,0,0,2024-11-03 01:49:22,山东,
42,7432554739042176308,,,,,,,,,,,,L1,7432740027643740985,好,泰来,110805539681,0,0,2024-11-03 01:47:41,广东,
43,7432554739042176308,,,,,,,,,,,,L1,7432738681977652002,中国越来越强大了！[比心][比心][比心],燚燚,2995504124526696,0,0,2024-11-03 01:42:35,广西,
44,7432554739042176308,,,,,,,,,,,,L1,7432736398912832292,[赞]科技进步太快了，还得继续努力啊[感谢],霸道,97102967518,0,0,2024-11-03 01:33:45,新疆,
45,7432554739042176308,,,,,,,,,,,,L1,7432734367237800764,支持[比心],文姬,774490486222679,0,0,2024-11-03 01:25:43,广西,
46,7432554739042176308,,,,,,,,,,,,L1,7432733485470073657,尽快恢复经济,功夫熊猫,101538218803,0,0,2024-11-03 01:22:21,四川,
47,7432554739042176308,,,,,,,,,,,,L1,7432733462300230412,快速发展[赞][赞][赞][赞][赞],1084617333,100656409483,1,0,2024-11-03 01:22:16,浙江,
48,7432554739042176308,,,,,,,,,,,,L1,7432733201930191673,晚上好啊[玫瑰][玫瑰],好好的,2488886105740877,0,0,2024-11-03 01:21:10,湖南,
49,7432554739042176308,,,,,,,,,,,,L1,7432731962605224754,设备更新，产业更新[赞]就是社会整体运营机制的一次更新！,紫心,96585116005,1,0,2024-11-03 01:16:18,新疆,
50,7432554739042176308,,,,,,,,,,,,L1,7432731140333355795,@人以有两新,郁林,109264774647,0,0,2024-11-03 01:13:15,重庆,
51,7432554739042176308,,,,,,,,,,,,L1,7432731006758077219,努力，努力[666][666][666],龙飞凤舞,4278925154846333,0,0,2024-11-03 01:12:48,四川,
52,7432554739042176308,,,,,,,,,,,,L1,7432729728770245416,科技是生命力,用户3814977107145,1961179203251550,2,0,2024-11-03 01:07:44,安徽,
53,7432554739042176308,,,,,,,,,,,,L1,7432729141295072026,科技创新发展日新月异,羊脂玉🇨🇳,1714844731189031,3,0,2024-11-03 01:05:25,广东,
54,7432554739042176308,,,,,,,,,,,,L1,7432727737263571763,人工智能[赞][赞][赞][赞][赞][赞][赞][赞][赞],黄金车队,2540332794250970,0,0,2024-11-03 00:59:53,山东,
55,7432554739042176308,,,,,,,,,,,,L1,7432727623195394853,支持,有你@@@,110877916191,0,0,2024-11-03 00:59:27,广东,
56,7432554739042176308,,,,,,,,,,,,L1,7432724704781812531,人工智能化,鱼,3947706827156803,0,0,2024-11-03 00:48:07,山东,
57,7432554739042176308,,,,,,,,,,,,L1,7432722807035347753,[赞][赞]科技,玫玫,110178623555,0,0,2024-11-03 00:40:45,重庆,
58,7432554739042176308,,,,,,,,,,,,L1,7432721767641465638,: TCL科技[赞][比心][比心][比心][比心],河塘月色,1121099607183469,0,0,2024-11-03 00:36:45,天津,
59,7432554739042176308,,,,,,,,,,,,L1,7432721416224899851,科学技术就是第一生产力。,无 名,3967476500803038,3,0,2024-11-03 00:35:21,新疆,
60,7432554739042176308,,,,,,,,,,,,L1,7432721360348922661,加油加油加油,北方狼。,66766579006,0,0,2024-11-03 00:35:07,广东,
61,7432554739042176308,,,,,,,,,,,,L1,7432720617273033530,落到实处,贵州红姐,92796897025,1,0,2024-11-03 00:32:15,贵州,
62,7432554739042176308,,,,,,,,,,,,L1,7432720460196643584,科技先进[赞][赞][赞],阳光明媚,106746320001,0,0,2024-11-03 00:31:42,广东,
63,7432554739042176308,,,,,,,,,,,,L1,7432719967973458714,厉害👍🏻,享受寂寞,87073109626,0,0,2024-11-03 00:29:41,湖南,
64,7432554739042176308,,,,,,,,,,,,L1,7432719380712489780,支持[赞][赞][赞][赞][赞][赞][赞][赞],瑶瑶.,104638823811,1,0,2024-11-03 00:27:29,湖北,
65,7432554739042176308,,,,,,,,,,,,L1,7432718104490984246,科技改变命运[赞],飘,2260195844044670,2,0,2024-11-03 00:22:30,安徽,
66,7432554739042176308,,,,,,,,,,,,L1,7432717516574982970,科技[赞],乖乖,2129104803733123,0,0,2024-11-03 00:20:11,江苏,
67,7432554739042176308,,,,,,,,,,,,L1,7432717417040544575,科技[赞][赞][赞][赞],彤,178576096770556,0,0,2024-11-03 00:19:52,江苏,
68,7432554739042176308,,,,,,,,,,,,L1,7432716288012927798,中国越来越强大了！,水芸,107727964096,0,0,2024-11-03 00:15:25,广西,
69,7432554739042176308,,,,,,,,,,,,L1,7432716149940814644,中国人的智慧与科技的结晶,希希,2783612201606872,1,0,2024-11-03 00:14:54,湖南,
70,7432554739042176308,,,,,,,,,,,,L1,7432715785158951738,好[赞][赞][赞][赞][赞][赞],武尊,2502130144127671,0,0,2024-11-03 00:13:29,河南,
71,7432554739042176308,,,,,,,,,,,,L1,7432715574922871604,利好，长虹,Sam叔,495260466685987,3,0,2024-11-03 00:12:40,广东,
72,7432554739042176308,,,,,,,,,,,,L1,7432715245699498809,科技的力量,白眼狼的外婆,2409720720667583,0,0,2024-11-03 00:11:22,湖北,
73,7432554739042176308,,,,,,,,,,,,L1,7432714130509202235,哎呀，挺好的真不错[比心][比心][比心][比心][比心][比心],迪迦不用洗头膏,1424556581724327,1,0,2024-11-03 00:07:01,山西,
74,7432554739042176308,,,,,,,,,,,,L1,7432713697649476390,好[赞],纯洁之恋,1925975077844238,0,0,2024-11-03 00:05:23,河北,
75,7432554739042176308,,,,,,,,,,,,L1,7432713108034454311,祝祖国一切平安最好[赞][赞][赞][赞][赞],懂你音乐,914446139523167,0,0,2024-11-03 00:03:04,北京,
76,7432554739042176308,,,,,,,,,,,,L1,7432711339988566819,全面更新，新知识、新科学技术机器设备等[赞][赞][赞],曦曦美食,1085969438880782,4,0,2024-11-02 23:56:12,黑龙江,
77,7432554739042176308,,,,,,,,,,,,L1,7432709850780975906,希望国家越来越好,ss,4054597772253555,0,0,2024-11-02 23:50:28,河北,
78,7432554739042176308,,,,,,,,,,,,L1,7432708057660785435,祖国繁荣昌盛,甜甜猫妖,919667271019623,2,0,2024-11-02 23:43:28,四川,
79,7432554739042176308,,,,,,,,,,,,L1,7432707028312048444,科技改变生活[赞][赞][赞],满城区小轩轩好物商城,2175249639547572,0,0,2024-11-02 23:39:30,河北,
80,7432554739042176308,,,,,,,,,,,,L1,7432704862506337051,与时俱进，从“新”开始！[赞][赞][赞],蓝色星空,2101919371503272,0,0,2024-11-02 23:31:02,辽宁,
81,7432554739042176308,,,,,,,,,,,,L1,7432704024690148148,祝祖国越来越好[色][色][色],汉堡🍔薯条🍟烧烤,110265961814,2,0,2024-11-02 23:27:47,湖北,
82,7432554739042176308,,,,,,,,,,,,L1,7432703430626378556,好正筞，支持点赞[赞][赞][赞][赞][赞],再见,107965905264,5,0,2024-11-02 23:25:31,山西,
83,7432554739042176308,,,,,,,,,,,,L1,7432703224510202659,|√@,用户7656833773864,1742045038249208,0,0,2024-11-02 23:24:44,广西,
84,7432554739042176308,,,,,,,,,,,,L1,7432703070276600603,绿色能源越来越好[赞],逛一逛行吧,91623526725,0,0,2024-11-02 23:24:06,云南,
85,7432554739042176308,,,,,,,,,,,,L1,7432702813372203776,',流浪汉一个、反应世态不评视,3654399828693502,0,0,2024-11-02 23:23:09,浙江,
86,7432554739042176308,,,,,,,,,,,,L1,7432702201514836770,科技改变了我们的生活,旻,12807404270462,3,0,2024-11-02 23:20:44,江苏,
87,7432554739042176308,,,,,,,,,,,,L1,7432699559408730891,没备更新产业更新,笙宝贝,391855056885917,3,0,2024-11-02 23:10:26,广东,
88,7432554739042176308,,,,,,,,,,,,L1,7432698612528775974,@大头鹰,CNY收集者,927611885202356,1,0,2024-11-02 23:06:48,北京,
89,7432554739042176308,,,,,,,,,,,,L1,7432698254179238694,晚上好,用户9479708257295,826484920420727,1,0,2024-11-02 23:05:23,内蒙古,
90,7432554739042176308,,,,,,,,,,,,L1,7432698187317543707,不错,江666,2373168549624528,2,0,2024-11-02 23:05:06,湖南,
91,7432554739042176308,,,,,,,,,,,,L1,7432697916785509131,@子文 看到光伏板了,洋花子呀,102241636370,1,0,2024-11-02 23:04:05,四川,
92,7432554739042176308,,,,,,,,,,,,L1,7432697876233290556,厉害,zmm930124,2815171030165984,1,0,2024-11-02 23:03:58,湖南,
93,7432554739042176308,,,,,,,,,,,,L1,7432693445322048316,现在的科技改变生活,🌈霺笑,3421287895271111,0,0,2024-11-02 22:46:44,江苏,
94,7432554739042176308,,,,,,,,,,,,L1,7432692567039591222,中国越来越强大了！[赞][赞][赞],蓝姑娘,2483161713350864,1,0,2024-11-02 22:43:20,浙江,
95,7432554739042176308,,,,,,,,,,,,L1,7432690990014464809,利好长虹[来看我],哈基米哦南北绿豆,4352314687105178,2,0,2024-11-02 22:37:13,吉林,
96,7432554739042176308,,,,,,,,,,,,L1,7432690852541367091,科技的力量,莫奈繁花,2334977129978875,1,0,2024-11-02 22:36:39,云南,
97,7432554739042176308,,,,,,,,,,,,L1,7432690451352109843,科技[赞][赞][赞],诺诺好物吖,3820171727481053,0,0,2024-11-02 22:35:06,广东,
98,7432554739042176308,,,,,,,,,,,,L1,7432689290193453883,机会来了,阿晋影视,1846833077557815,0,0,2024-11-02 22:30:38,河南,
99,7432554739042176308,,,,,,,,,,,,L1,7432689129182462780,AI智能科技,空白格,93018535007,0,0,2024-11-02 22:29:59,安徽,
100,7432554739042176308,,,,,,,,,,,,L1,7432686818624504633,加快产业升级,牛魔王W,1005387513337534,1,0,2024-11-02 22:21:02,江苏,
101,7432554739042176308,,,,,,,,,,,,L1,7432715456916030235,大的发展还是需要国家的支持。[赞][赞][赞][玫瑰],淼淼,2840753162459661,7,0,2024-11-03 00:12:11,云南,
102,7432554739042176308,,,,,,,,,,,,L1,7432715176439677696,全面更新，新知识、新科学技术机器设备等等[鼓掌][鼓掌][鼓掌],用户9021123666198,2418577875676983,10,0,2024-11-03 00:11:11,湖北,
103,7432554739042176308,,,,,,,,,,,,L1,7432718978671756043,工人能八小时，双休吗？,🌈KEVAN,1519943262174132,7,0,2024-11-03 00:25:54,广东,
104,7432554739042176308,,,,,,,,,,,,L1,7432714674914214715,这个可以有，加大力度！！！非常漂亮的国家,晴@天@开❤️心❤️,104794246289,12,0,2024-11-03 00:09:13,重庆,
105,7432554739042176308,,,,,,,,,,,,L1,7432713819711669046,[赞][赞][赞]最大的成就就是底层人士能双休,玖玥若,68849156987,3,0,2024-11-03 00:05:52,四川,
106,7432554739042176308,,,,,,,,,,,,L1,7432713722873856827,贴新啦！！,Zein,1319840724813448,1,0,2024-11-03 00:05:30,四川,
107,7432554739042176308,,,,,,,,,,,,L1,7432713080439882553,双休[流泪][流泪][流泪],红莲入梦,1565301590198352,2,0,2024-11-03 00:02:57,江苏,
108,7432554739042176308,,,,,,,,,,,,L1,7432712909471908649,科技进步改变了我们的生活[赞][赞][赞],夏天季节,83537229331,4,0,2024-11-03 00:02:18,广东,
109,7432554739042176308,,,,,,,,,,,,L1,7432711874162787132,建设美丽海南岛[赞][赞][赞],政治队长,3328949229725853,8,0,2024-11-02 23:58:18,广东,
110,7432554739042176308,,,,,,,,,,,,L1,7432713846336275254,工人能八小时，双休吗？,大仙好物,3905926174106600,2,0,2024-11-03 00:05:54,河南,
111,7432554739042176308,,,,,,,,,,,,L1,7432707498026926863,科技进步太快了，还得继续努力啊,励誌前行,101787036485,2,0,2024-11-02 23:41:17,河北,
112,7432554739042176308,,,,,,,,,,,,L1,7432707114139681545,祝福祖国，国泰民安繁荣昌盛,七宝好物,63153020062,3,0,2024-11-02 23:39:48,重庆,
113,7432554739042176308,,,,,,,,,,,,L1,7432706777601393445,新在科技现代化,快乐生活！,10975635621,6,0,2024-11-02 23:38:30,甘肃,
114,7432554739042176308,,,,,,,,,,,,L1,7432706230286009098,设备更新，产业更新[赞]就是社会整体运营机制的一次更新！,用户1590580829025,1339639074653182,5,0,2024-11-02 23:36:22,江苏,
115,7432554739042176308,,,,,,,,,,,,L1,7432713024534954789,工人能八小时，双休吗？,悦悦有点小漂亮🌙,104781379908,4,0,2024-11-03 00:02:45,黑龙江,
116,7432554739042176308,,,,,,,,,,,,L1,7432704683435344676,配电箱配电柜路过～～,佛山市菱电利五金电气有限公司,1939972380957943,7,0,2024-11-02 23:30:22,广东,
117,7432554739042176308,,,,,,,,,,,,L1,7432703904523764507,人类的发展就需要科技的创新[赞][赞][赞],灵隐,3369333617861102,7,0,2024-11-02 23:27:20,重庆,
118,7432554739042176308,,,,,,,,,,,,L1,7432701648533881657,AI智能工业化，智慧城市 工业互联网[赞][赞][赞],桃子2,3602414684362544,12,0,2024-11-02 23:18:35,江苏,
119,7432554739042176308,,,,,,,,,,,,L1,7432700797223322383,利好，新型工业化,課代表,2951553120995869,3,0,2024-11-02 23:15:15,江西,
120,7432554739042176308,,,,,,,,,,,,L1,7432700525945127738,祖国繁荣昌盛！越来越强大！,果果🍎🍎,3025455733017832,4,0,2024-11-02 23:14:14,河北,
121,7432554739042176308,,,,,,,,,,,,L1,7432697745641423650,住房更新有补贴，更能助推房地产收展,振是精神，新为追寻,3377334893156237,5,0,2024-11-02 23:03:27,浙江,
122,7432554739042176308,,,,,,,,,,,,L1,7432695079943799586,@过好余生！: 工人能八小时，双休吗？,肖姐音乐,402835857741812,5,1,2024-11-02 22:53:06,广东,
123,7432554739042176308,,,,,,,,,,,,L1,7432694635006477068,全面更新，新知识、新科学技术机器设备等等,小荷花,63975503151,6,0,2024-11-02 22:51:20,重庆,
124,7432554739042176308,,,,,,,,,,,,L1,7432694415950660386,我们的科技越来越发达[鼓掌][鼓掌],腊梅,108795391075,6,0,2024-11-02 22:50:29,河南,
125,7432554739042176308,,,,,,,,,,,,L1,7432693906653152000,科技越发达，人们就业就越困难。[捂脸][捂脸][捂脸],雨花石⊙ω⊙,3289351591038280,5,0,2024-11-02 22:48:30,广西,
126,7432554739042176308,,,,,,,,,,,,L1,7432693732255220507,AI智能工业化，智慧城市 工业互联网[赞][赞][赞],童曦,544958884881997,6,0,2024-11-02 22:47:52,广东,
127,7432554739042176308,,,,,,,,,,,,L1,7432692585124610855,科技强国，科技是第一生产力[赞],福星@,413072481593550,5,0,2024-11-02 22:43:23,广东,
128,7432554739042176308,,,,,,,,,,,,L1,7432690479765390118,科技进步太快了，还得继续努力啊,璐璐美物.,4147817654791279,8,0,2024-11-02 22:35:14,内蒙古,
129,7432554739042176308,,,,,,,,,,,,L1,7432691955492684553,全面更新，新知识、新科学技术机器设备等等[鼓掌][鼓掌][鼓掌],相信自己777,3777572132618535,4,0,2024-11-02 22:40:57,辽宁,
130,7432554739042176308,,,,,,,,,,,,L1,7432689988288856844,科技越发达，就业就越困难。[捂脸],小K生活仓,681305948034039,5,0,2024-11-02 22:33:20,湖北,
131,7432554739042176308,,,,,,,,,,,,L1,7432688411947614987,科技越来越先进了[赞][赞][赞],宁宁百货店,71387468593,4,0,2024-11-02 22:27:11,山东,
132,7432554739042176308,,,,,,,,,,,,L1,7432687480836670235,设备更新产业焕新,觅,2312963227650915,5,0,2024-11-02 22:23:33,山东,
133,7432554739042176308,,,,,,,,,,,,L1,7432686841159500563,AI智能工业化，智慧城市 工业互联网。,May,95119990536,5,0,2024-11-02 22:21:05,上海,
134,7432554739042176308,,,,,,,,,,,,L1,7432686057613263654,支持[赞][赞][赞][赞][赞][赞][赞][赞],古树,2365738367320749,0,0,2024-11-02 22:18:02,宁夏,
135,7432554739042176308,,,,,,,,,,,,L1,7432685574744720162,充分说明了中国的各个方面正在影响着世界,蓝天雨,111125766616,10,0,2024-11-02 22:16:12,河北,
136,7432554739042176308,,,,,,,,,,,,L1,7432685059515646730,来个课代表吧[泣不成声][泣不成声][泣不成声][泣不成声][泣不成声],家碧,109929520601,2,0,2024-11-02 22:14:10,重庆,
137,7432554739042176308,,,,,,,,,,,,L1,7432684537140757284,全球工业看中国[赞][赞][赞],尚忘吾也,4146977974009486,6,0,2024-11-02 22:12:10,辽宁,
138,7432554739042176308,,,,,,,,,,,,L1,7432684451596993299,新能源，新设备，TMT.,哈哈哈哈🌈可以,479832266772696,5,0,2024-11-02 22:11:47,广西,
139,7432554739042176308,,,,,,,,,,,,L1,7432684354113815306,高端化智能化,雨落“”,993600450857592,5,0,2024-11-02 22:11:27,山东,
140,7432554739042176308,,,,,,,,,,,,L1,7432683813195531018,让全世界爱上.中国的激光[感谢][感谢][感谢][感谢][感谢][感谢],满意,3169218053546404,2,0,2024-11-02 22:09:21,江苏,
141,7432554739042176308,,,,,,,,,,,,L1,7432683421787472655,中国越来越强大了！,雨蝶,1486136442365827,3,0,2024-11-02 22:07:51,黑龙江,
142,7432554739042176308,,,,,,,,,,,,L1,7432683422872896271,日新月异的新技术改变了工作方式、减轻了劳动强度，人们的工作环境改善，有力地促进了效率的提高。[赞][赞][赞],好了吗,61481532023,2,0,2024-11-02 22:07:49,湖南,
143,7432554739042176308,,,,,,,,,,,,L1,7432683063916266297,科技进步太快了，[赞],云上人,1728062775629971,6,0,2024-11-02 22:06:26,山西,
144,7432554739042176308,,,,,,,,,,,,L1,7432682372636476217,TCL科技[赞],༺情༒缘༻,106103339008,112,2,2024-11-02 22:03:46,浙江,
145,7432554739042176308,,,,,,,,,,,,L1,7432682217732064015,加快产业升级,再回首,1732426954973200,11,0,2024-11-02 22:03:09,贵州,
146,7432554739042176308,,,,,,,,,,,,L1,7432681796159161125,不错,洞洞幺,374252509866300,2,0,2024-11-02 22:01:32,安徽,
147,7432554739042176308,,,,,,,,,,,,L1,7432682301275259683,全球工业看中国[赞][赞][赞][赞][赞],霞姐,1560902256573128,4,0,2024-11-02 22:03:30,重庆,
148,7432554739042176308,,,,,,,,,,,,L1,7432681351785104185,充分说明了中国的各个方面正在影响着世界,小富婆,1968541912806891,7,0,2024-11-02 21:59:48,广东,
149,7432554739042176308,,,,,,,,,,,,L1,7432681281241121594,可以,花开富贵家,4413856422045716,0,0,2024-11-02 21:59:32,广东,
150,7432554739042176308,,,,,,,,,,,,L1,7432681283681288979,厉害了[666],伊人,4255532496978356,2,0,2024-11-02 21:59:30,福建,
151,7432554739042176308,,,,,,,,,,,,L1,7432681243131183884,沙发,流花湖,297285993367578,0,0,2024-11-02 21:59:22,广东,
152,7432554739042176308,,,,,,,,,,,,L1,7432681221015159567,前排,榴莲妹妹,2549085803394419,0,0,2024-11-02 21:59:18,广东,
153,7432554739042176308,,,,,,,,,,,,L1,7432681169168450304,[赞][赞]厉害,福隆装,1405593680355146,0,0,2024-11-02 21:59:04,广东,
154,7432554739042176308,,,,,,,,,,,,L1,7432680811134386959,中国越来越强大了！,依琳,106349634394,12,0,2024-11-02 21:57:41,广西,
155,7432554739042176308,,,,,,,,,,,,L1,7432680731430961960,科技改变了我们的生活[赞][赞][赞],随 心,43582485443975,2,0,2024-11-02 21:57:25,湖北,
156,7432554739042176308,,,,,,,,,,,,L1,7432681264132227900,不错,花好月圆夜,1722252452445561,1,0,2024-11-02 21:59:27,广东,
157,7432554739042176308,,,,,,,,,,,,L1,7432682003474891547,全球工业看中国[赞][赞][赞],喵喵兔,307453138579143,10,0,2024-11-02 22:02:19,贵州,
158,7432554739042176308,,,,,,,,,,,,L1,7432679976602682169,AI智能工业化，智慧城市 工业互联网[赞][赞][赞],旋律,1566138854020973,0,0,2024-11-02 21:54:27,浙江,
159,7432554739042176308,,,,,,,,,,,,L1,7432681279290245914,可以,暴富暴美,1000970183513968,1,0,2024-11-02 21:59:30,广东,
160,7432554739042176308,,,,,,,,,,,,L1,7432679799909221170,祖国繁荣昌盛[赞][赞][赞][赞],余晖,1425389163907320,1,0,2024-11-02 21:53:45,北京,
161,7432554739042176308,,,,,,,,,,,,L1,7432679062218457897,充分说明了中国的各个方面正在影响着世界,花无缺💔小鱼儿,91653668750,2,0,2024-11-02 21:50:53,浙江,
162,7432554739042176308,,,,,,,,,,,,L1,7432678550043378466,设备更新，产业焕新,橙子味甜啵,103717260818,2,0,2024-11-02 21:48:54,山东,
163,7432554739042176308,,,,,,,,,,,,L1,7432678497283867450,两新！！！！！！,ZBZ,1886406187944536,3,0,2024-11-02 21:48:43,天津,
164,7432554739042176308,,,,,,,,,,,,L1,7432678001965482761,这就是科技的,用户6249079842686,884471538391032,0,0,2024-11-02 21:46:46,江苏,
